REGゲーム数,当該REGゲーム数,REG枚数,ATゲーム数,AT枚数,朝イチ,スルー回数,AT間ゲーム数,前回AT当選ゲーム数,前回AT獲得枚数,前回差枚数,前回連荘数,前回種別,機種別条件,前回REG当選ゲーム数,前回REG獲得枚数
677,677,0,130,606,0,0,0,210,4941,-26,23,上位,0,0,0
30,30,0,454,2121,0,0,0,677,606,-478,7,下位,0,0,0
541,541,0,12,56,0,0,0,30,2121,1596,24,下位,0,0,0
476,476,0,12,54,0,0,0,541,56,807,1,下位,0,0,0
143,143,0,98,434,0,0,0,476,54,117,1,下位,0,0,0
1026,1026,0,161,760,0,0,0,143,434,328,9,下位,0,0,0
276,276,0,93,448,0,0,0,1026,760,-515,7,下位,0,0,0
127,127,0,106,486,0,0,0,276,448,-498,3,下位,0,0,0
679,679,0,129,616,0,0,0,127,486,-210,7,下位,0,0,0
305,305,0,57,268,1,0,0,0,0,1,0,下位,0,0,0
1031,1031,0,240,1106,0,0,0,305,268,-208,3,下位,0,0,0
40,40,0,71,340,0,0,0,1031,1106,-713,15,下位,0,0,0
130,130,0,182,870,0,0,0,40,340,-435,3,下位,0,0,0
281,281,0,117,542,0,0,0,130,870,232,8,下位,0,0,0
476,476,0,63,298,0,0,0,281,542,335,7,下位,0,0,0
429,429,0,32,149,0,0,0,476,298,-111,3,下位,0,0,0
12,12,0,51,245,0,0,0,429,149,-632,2,下位,0,0,0
147,147,0,13,58,0,0,0,12,245,-406,2,下位,0,0,0
244,244,0,46,216,0,0,0,147,58,-578,1,下位,0,0,0
30,30,0,113,520,0,0,0,244,216,-743,3,下位,0,0,0
126,126,0,220,1036,0,0,0,30,520,-270,7,下位,0,0,0
456,456,0,192,922,1,0,0,0,0,1,0,下位,0,0,0
605,605,0,91,418,0,0,0,456,922,211,7,下位,0,0,0
248,248,0,42,194,0,0,0,605,418,-316,7,下位,0,0,0
508,508,0,51,238,0,0,0,248,194,-509,3,下位,0,0,0
436,436,0,54,252,0,0,0,508,238,-1065,3,下位,0,0,0
126,126,0,242,1106,0,0,0,436,252,-1494,3,下位,0,0,0
202,202,0,64,296,0,0,0,126,1106,-585,17,下位,0,0,0
532,532,0,14,64,0,0,0,202,296,-605,5,下位,0,0,0
547,547,0,60,282,0,0,0,532,64,-1372,1,下位,0,0,0
1007,1007,0,53,248,0,0,0,547,282,-1945,3,下位,0,0,0
104,104,0,12,54,0,0,0,1007,248,-3270,3,下位,0,0,0
271,271,0,233,1084,1,0,0,0,0,1,0,下位,0,0,0
758,758,0,295,1398,0,0,0,271,1084,662,13,下位,0,0,0
34,34,0,154,726,0,0,0,758,1398,876,13,下位,0,0,0
339,339,0,325,1532,0,0,0,34,726,1549,7,下位,0,0,0
278,278,0,83,394,0,0,0,339,1532,-26,15,上位,0,0,0
133,133,0,153,710,0,0,0,278,394,-66,5,下位,0,0,0
730,730,0,134,618,0,0,0,133,710,436,9,下位,0,0,0
229,229,0,11,50,0,0,0,730,618,-87,9,下位,0,0,0
116,116,0,13,58,0,0,0,229,50,-395,1,下位,0,0,0
571,571,0,94,436,0,0,0,116,58,-518,1,下位,0,0,0
128,128,0,75,344,0,0,0,571,436,-974,5,下位,0,0,0
129,129,0,11,52,0,0,0,128,344,-830,5,下位,0,0,0
493,493,0,113,537,0,0,0,129,52,-980,1,下位,0,0,0
277,277,0,46,206,0,0,0,493,537,-1213,5,下位,0,0,0
646,646,0,58,272,0,0,0,277,206,-1440,5,下位,0,0,0
231,231,0,49,224,0,0,0,646,272,-2177,3,下位,0,0,0
472,472,0,1182,5641,1,0,0,0,0,1,0,下位,0,0,0
108,108,0,165,774,0,0,0,472,5641,-26,41,上位,0,0,0
709,709,0,123,578,0,0,0,108,774,579,9,下位,0,0,0
665,665,0,13,62,0,0,0,709,578,49,7,下位,0,0,0
96,96,0,11,52,0,0,0,665,62,-928,1,下位,0,0,0
84,84,0,12,56,0,0,0,96,52,-1026,1,下位,0,0,0
42,42,0,74,340,0,0,0,84,56,-1101,1,下位,0,0,0
280,280,0,97,454,0,0,0,42,340,-827,5,下位,0,0,0
27,27,0,12,54,0,0,0,280,454,-811,5,下位,0,0,0
675,675,0,45,208,0,0,0,27,54,-799,1,下位,0,0,0
263,263,0,114,528,0,0,0,675,208,-1646,3,下位,0,0,0
288,288,0,31,138,0,0,0,263,528,-1529,7,下位,0,0,0
276,276,0,12,56,0,0,0,288,138,-1841,3,下位,0,0,0
679,679,0,13,62,0,0,0,276,56,-2216,1,下位,0,0,0
27,27,0,207,1007,0,0,0,679,62,-3215,1,下位,0,0,0
78,78,0,96,434,1,0,0,0,0,1,0,下位,0,0,0
408,408,0,345,1636,0,0,0,78,434,313,7,下位,0,0,0
476,476,0,12,56,0,0,0,408,1636,1311,11,下位,0,0,0
525,525,0,35,158,0,0,0,476,56,623,1,下位,0,0,0
192,192,0,60,270,0,0,0,525,158,-39,3,下位,0,0,0
698,698,0,89,414,0,0,0,192,270,-69,5,下位,0,0,0
170,170,0,12,56,0,0,0,698,414,-746,5,下位,0,0,0
677,677,0,12,56,0,0,0,170,56,-956,1,下位,0,0,0
396,396,0,12,54,0,0,0,677,56,-1958,1,下位,0,0,0
356,356,0,12,54,0,0,0,396,54,-2523,1,下位,0,0,0
478,478,0,146,686,0,0,0,356,54,-3025,1,下位,0,0,0
255,255,0,157,765,1,0,0,0,0,1,0,下位,0,0,0
66,66,0,105,486,0,0,0,255,765,368,4,下位,0,0,0
1029,1029,0,993,4668,0,0,0,66,486,751,7,下位,0,0,0
1030,1030,0,12,54,0,0,0,1029,4668,1225,46,下位,0,0,0
167,167,0,37,168,0,0,0,1030,54,-330,1,下位,0,0,0
82,82,0,467,2193,0,0,0,167,168,-423,3,下位,0,0,0
277,277,0,106,492,0,0,0,82,2193,1642,24,下位,0,0,0
1027,1027,0,87,404,0,0,0,277,492,1701,7,下位,0,0,0
131,131,0,56,266,0,0,0,1027,404,500,5,下位,0,0,0
106,106,0,48,224,0,0,0,131,266,561,3,下位,0,0,0
320,320,0,12,56,0,0,0,106,224,619,3,下位,0,0,0
337,337,0,117,542,0,0,0,320,56,175,1,下位,0,0,0
82,82,0,40,182,1,0,0,0,0,1,0,下位,0,0,0
340,340,0,236,1144,0,0,0,82,182,55,3,下位,0,0,0
127,127,0,201,956,0,0,0,340,1144,668,7,下位,0,0,0
390,390,0,61,288,0,0,0,127,956,1426,9,下位,0,0,0
261,261,0,154,716,0,0,0,390,288,1105,3,下位,0,0,0
676,676,0,57,270,0,0,0,261,716,1413,9,下位,0,0,0
717,717,0,353,1672,0,0,0,676,270,627,3,下位,0,0,0
126,126,0,1326,6310,0,0,0,717,1672,1179,15,下位,0,0,0
678,678,0,92,434,0,0,0,126,6310,-26,45,上位,0,0,0
95,95,0,153,720,0,0,0,678,434,-651,5,下位,0,0,0
277,277,0,70,310,0,0,0,95,720,-79,9,下位,0,0,0
622,622,0,189,899,0,0,0,277,310,-202,7,下位,0,0,0
209,209,0,75,352,0,0,0,622,899,-275,8,下位,0,0,0
762,762,0,12,54,0,0,0,209,352,-250,5,下位,0,0,0
65,65,0,42,194,0,0,0,762,54,-1387,1,下位,0,0,0
367,367,0,181,852,1,0,0,0,0,1,0,下位,0,0,0
263,263,0,49,226,0,0,0,367,852,280,9,下位,0,0,0
280,280,0,15,72,0,0,0,263,226,95,3,下位,0,0,0
479,479,0,90,420,0,0,0,280,72,-271,1,下位,0,0,0
126,126,0,70,324,0,0,0,479,420,-599,5,下位,0,0,0
503,503,0,11,48,0,0,0,126,324,-472,5,下位,0,0,0
40,40,0,65,298,0,0,0,503,48,-1210,1,下位,0,0,0
146,146,0,53,234,0,0,0,40,298,-975,5,下位,0,0,0
33,33,0,168,793,0,0,0,146,234,-969,5,下位,0,0,0
125,125,0,46,212,0,0,0,33,793,-228,8,下位,0,0,0
678,678,0,56,262,0,0,0,125,212,-211,3,下位,0,0,0
150,150,0,98,450,0,0,0,678,262,-1008,3,下位,0,0,0
335,335,0,191,902,0,0,0,150,450,-792,7,下位,0,0,0
34,34,0,16,74,0,0,0,335,902,-413,9,下位,0,0,0
682,682,0,214,1020,0,0,0,34,74,-392,1,下位,0,0,0
550,550,0,88,410,1,0,0,0,0,1,0,下位,0,0,0
919,919,0,60,292,0,0,0,550,410,-448,5,下位,0,0,0
278,278,0,105,498,0,0,0,919,292,-1592,3,下位,0,0,0
280,280,0,32,144,0,0,0,278,498,-1528,5,下位,0,0,0
23,23,0,94,444,0,0,0,280,144,-1821,3,下位,0,0,0
131,131,0,37,170,0,0,0,23,444,-1413,5,下位,0,0,0
224,224,0,62,292,0,0,0,131,170,-1448,3,下位,0,0,0
646,646,0,96,440,0,0,0,224,292,-1506,3,下位,0,0,0
402,402,0,231,1094,0,0,0,646,440,-2075,7,下位,0,0,0
476,476,0,37,170,0,0,0,402,1094,-1609,11,下位,0,0,0
105,105,0,208,1002,0,0,0,476,170,-2183,3,下位,0,0,0
768,768,0,13,58,0,0,0,105,1002,-1345,7,下位,0,0,0
114,114,0,11,52,0,0,0,768,58,-2487,1,下位,0,0,0
680,680,0,78,346,0,0,0,114,52,-2613,1,下位,0,0,0
428,428,0,85,394,1,0,0,0,0,1,0,下位,0,0,0
112,112,0,136,628,0,0,0,428,394,-274,5,下位,0,0,0
279,279,0,55,256,0,0,0,112,628,179,9,下位,0,0,0
481,481,0,12,56,0,0,0,279,256,-1,3,下位,0,0,0
278,278,0,122,574,0,0,0,481,56,-697,1,下位,0,0,0
643,643,0,73,338,0,0,0,278,574,-557,7,下位,0,0,0
315,315,0,177,837,0,0,0,643,338,-1224,5,下位,0,0,0
