REGゲーム数,当該REGゲーム数,REG枚数,ATゲーム数,AT枚数,朝イチ,スルー回数,AT間ゲーム数,前回当選ゲーム数,前回獲得枚数,前回差枚数,前回連荘数,前回種別,機種別条件
497,497,0,156,623,0,0,0,440,81,-3003,1,下位,0
163,163,0,28,66,0,0,0,497,640,-3191,3,下位,0
571,571,0,86,289,0,0,0,163,83,-3380,1,下位,0
260,260,0,68,235,1,0,0,0,0,1,0,下位,0
450,450,0,28,68,0,0,0,260,252,-180,2,下位,0
1032,1032,0,152,653,0,0,0,450,85,-845,1,下位,0
156,156,0,28,64,0,0,0,1032,670,-1895,2,下位,0
442,442,0,28,66,0,0,0,156,81,-2074,1,下位,0
30,30,0,102,367,0,0,0,442,83,-2728,1,下位,0
237,237,0,28,68,0,0,0,30,384,-2394,2,下位,0
238,238,0,69,212,0,0,0,237,85,-2704,1,下位,0
41,41,0,28,66,0,0,0,238,229,-2872,2,下位,0
466,466,0,67,222,0,0,0,41,83,-2857,1,下位,0
118,118,0,192,802,0,0,0,466,239,-3395,2,下位,0
556,556,0,28,68,0,0,0,118,819,-2773,3,下位,0
352,352,0,28,66,0,0,0,556,85,-3615,1,下位,0
681,681,0,53,138,0,0,0,352,83,-4119,1,下位,0
162,162,0,30,78,0,0,0,681,155,-5099,2,下位,0
283,283,0,28,64,0,0,0,162,95,-5274,1,下位,0
281,281,0,28,68,0,0,0,283,81,-5665,1,下位,0
131,131,0,28,68,0,0,0,281,85,-6048,1,下位,0
347,347,0,28,68,0,0,0,131,85,-6181,1,下位,0
569,569,0,1084,4194,0,0,0,347,85,-6674,1,下位,0
143,143,0,67,226,0,0,0,569,4211,-3411,13,上位,0
366,366,0,28,66,1,0,0,0,0,1,0,下位,0
686,686,0,28,64,0,0,0,366,83,-526,1,下位,0
345,345,0,565,2269,0,0,0,686,81,-1588,1,下位,0
257,257,0,199,850,0,0,0,345,2286,123,6,上位,0
253,253,0,249,998,0,0,0,257,867,562,3,下位,0
695,695,0,100,416,0,0,0,253,1015,1155,4,下位,0
43,43,0,28,68,0,0,0,695,433,430,2,下位,0
319,319,0,71,214,0,0,0,43,85,443,1,下位,0
132,132,0,70,207,0,0,0,319,231,142,2,下位,0
43,43,0,28,64,0,0,0,132,224,146,2,下位,0
385,385,0,153,620,0,0,0,43,81,155,1,下位,0
685,685,0,28,68,0,0,0,385,637,150,2,下位,0
771,771,0,28,66,0,0,0,685,85,-907,1,下位,0
677,677,0,28,66,0,0,0,771,83,-2109,1,下位,0
282,282,0,28,66,0,0,0,677,83,-3154,1,下位,0
153,153,0,107,395,0,0,0,282,83,-3541,1,下位,0
348,348,0,28,68,0,0,0,153,412,-3384,2,下位,0
658,658,0,100,367,1,0,0,0,0,1,0,下位,0
272,272,0,106,402,0,0,0,658,384,-712,2,下位,0
535,535,0,27,62,0,0,0,272,419,-746,3,下位,0
87,87,0,208,858,0,0,0,535,79,-1559,1,下位,0
33,33,0,28,68,0,0,0,87,875,-829,3,下位,0
688,688,0,221,967,0,0,0,33,85,-799,1,下位,0
1036,1036,0,158,656,0,0,0,688,984,-962,3,下位,0
168,168,0,70,235,0,0,0,1036,673,-2016,3,下位,0
283,283,0,882,3625,0,0,0,168,252,-2044,2,下位,0
315,315,0,28,68,0,0,0,283,3642,1126,9,上位,0
282,282,0,28,68,0,0,0,315,85,686,1,下位,0
693,693,0,230,883,0,0,0,282,85,301,1,下位,0
651,651,0,27,60,0,0,0,693,900,46,4,下位,0
141,141,0,128,498,0,0,0,651,77,-962,1,下位,0
659,659,0,124,504,1,0,0,0,0,1,0,下位,0
361,361,0,28,68,0,0,0,659,521,-576,3,下位,0
351,351,0,28,68,0,0,0,361,85,-1093,1,下位,0
450,450,0,213,866,0,0,0,351,85,-1593,1,下位,0
289,289,0,27,62,0,0,0,450,883,-1460,3,下位,0
755,755,0,58,214,0,0,0,289,79,-1863,1,下位,0
124,124,0,28,68,0,0,0,755,231,-2890,1,下位,0
525,525,0,28,66,0,0,0,124,85,-3012,1,下位,0
59,59,0,27,60,0,0,0,525,83,-3804,1,下位,0
1043,1043,0,149,627,0,0,0,59,77,-3825,1,下位,0
488,488,0,143,581,0,0,0,1043,644,-4919,2,下位,0
56,56,0,28,66,0,0,0,488,598,-5134,3,下位,0
135,135,0,28,68,0,0,0,56,83,-5144,1,下位,0
661,661,0,28,68,0,0,0,135,85,-5284,1,下位,0
566,566,0,249,967,0,0,0,661,85,-6301,1,下位,0
69,69,0,28,68,0,0,0,566,984,-6260,4,下位,0
255,255,0,28,68,0,0,0,69,85,-6290,1,下位,0
542,542,0,28,68,0,0,0,255,85,-6630,1,下位,0
155,155,0,87,327,0,0,0,542,85,-7448,1,下位,0
44,44,0,110,458,0,0,0,155,344,-7362,2,下位,0
423,423,0,223,775,1,0,0,0,0,1,0,下位,0
285,285,0,164,695,0,0,0,423,792,88,5,下位,0
347,347,0,28,68,0,0,0,285,712,325,2,下位,0
229,229,0,27,62,0,0,0,347,85,-168,1,下位,0
1034,1034,0,27,62,0,0,0,229,79,-471,1,下位,0
681,681,0,216,909,0,0,0,1034,79,-2115,1,下位,0
187,187,0,92,298,0,0,0,681,926,-2324,3,下位,0
559,559,0,587,2275,0,0,0,187,315,-2321,3,下位,0
246,246,0,28,68,0,0,0,559,2292,-961,10,上位,0
