REGゲーム数,当該REGゲーム数,REG枚数,ATゲーム数,AT枚数,朝イチ,スルー回数,AT間ゲーム数,前回当選ゲーム数,前回獲得枚数,前回差枚数,前回連荘数,前回種別,機種別条件
180,180,0,83,201,0,0,0,84,320,-5220,2,下位,0
167,167,0,41,105,0,0,0,180,201,-5309,5,下位,0
672,672,0,2428,6262,0,0,0,167,105,-5473,2,下位,0
328,328,0,49,132,1,0,0,0,0,1,0,下位,0
1006,1006,0,39,106,0,0,0,328,132,-396,1,下位,0
470,470,0,303,754,0,0,0,1006,106,-1913,1,下位,0
1043,1043,0,276,726,0,0,0,470,754,-1917,8,下位,0
953,953,0,82,218,0,0,0,1043,726,-2873,5,下位,0
345,345,0,325,829,0,0,0,953,218,-4192,2,下位,0
44,44,0,188,485,0,0,0,345,829,-3919,8,下位,0
37,37,0,109,287,0,0,0,44,485,-3505,4,下位,0
134,134,0,39,101,0,0,0,37,287,-3278,3,下位,0
257,257,0,55,143,0,0,0,134,101,-3393,2,下位,0
134,134,0,378,975,0,0,0,257,143,-3665,2,下位,0
195,195,0,453,1179,0,0,0,134,975,-2906,6,下位,0
104,104,0,68,184,0,0,0,195,1179,-2042,9,下位,0
401,401,0,191,491,0,0,0,104,184,-2026,1,下位,0
604,604,0,163,436,0,0,0,401,491,-2182,6,下位,0
288,288,0,389,922,1,0,0,0,0,1,0,下位,0
940,940,0,61,166,0,0,0,288,922,458,14,下位,0
508,508,0,827,2125,0,0,0,940,166,-892,1,下位,0
859,859,0,43,116,0,0,0,508,2125,414,12,下位,0
185,185,0,35,90,0,0,0,859,116,-855,1,下位,0
1008,1008,0,40,107,0,0,0,185,90,-1063,2,下位,0
347,347,0,86,222,0,0,0,1008,107,-2582,1,下位,0
838,838,0,109,262,0,0,0,347,222,-2920,3,下位,0
261,261,0,408,1015,0,0,0,838,262,-4010,4,下位,0
111,111,0,183,461,0,0,0,261,1015,-3416,11,下位,0
430,430,0,60,162,0,0,0,111,461,-3134,8,下位,0
483,483,0,41,112,1,0,0,0,0,1,0,下位,0
333,333,0,51,138,0,0,0,483,112,-666,1,下位,0
