番号,REGゲーム数,REG枚数,ATゲーム数,AT枚数
19129,711,0,83,239
19130,687,0,0,0
19131,246,0,0,0
19132,341,0,126,368
19133,182,0,130,375
19134,97,0,67,191
19135,99,0,0,0
19136,523,0,0,0
19137,115,0,0,0
19138,200,0,0,0
19139,350,0,80,240
19140,166,0,218,630
19141,98,0,47,137
19142,560,0,0,0
19143,193,0,108,318
19144,293,0,55,159
19145,649,0,19,52
19146,47,0,207,594
19147,99,0,93,265
19148,381,0,0,0
19149,160,0,0,0
19150,136,0,88,259
19151,194,0,178,520
19152,71,0,0,0
19153,95,0,0,0
19154,273,0,110,312
19155,445,0,112,321
19156,638,0,95,270
19157,413,0,80,236
19158,240,0,0,0
19159,482,0,0,0
19160,32,0,599,1758
19161,258,0,24,66
19162,778,0,24,66
19163,206,0,346,1001
19164,97,0,0,0
19165,53,0,0,0
19166,73,0,0,0
19167,375,0,301,875
19168,148,0,0,0
19169,150,0,109,318
19170,99,0,0,0
19171,271,0,81,234
19172,336,0,80,230
19173,382,0,80,239
19174,97,0,0,0
19175,145,0,22,62
19176,256,0,0,0
19177,497,0,81,243
19178,752,0,83,248
19179,153,0,15,40
19180,244,0,0,0
19181,195,0,0,0
19182,315,0,1016,2899
19183,141,0,227,646
19184,644,0,170,501
19185,482,0,116,340
19186,738,0,1346,3831
19187,288,0,86,253
19188,743,0,357,997
19189,223,0,0,0
19190,59,0,0,0
19191,203,0,353,1023
19192,282,0,79,231
19193,752,0,128,375
19194,366,0,799,2276
19195,335,0,83,248
19196,667,0,0,0
19197,86,0,79,237
19198,213,0,3606,10385
19199,100,0,1228,3558
19200,249,0,0,0
19201,256,0,48,139
19202,207,0,434,1238
19203,471,0,112,326
19204,556,0,0,0
19205,241,0,0,0
19206,151,0,86,252
19207,90,0,0,0
19208,12,0,207,594
19209,92,0,14,38
19210,282,0,0,0
19211,471,0,85,254
19212,247,0,99,293
19213,64,0,90,264
19214,236,0,0,0
19215,353,0,0,0
19216,148,0,103,227
19217,487,0,0,0
19218,140,0,0,0
19219,72,0,0,0
19220,56,0,2857,8385
19221,87,0,1097,3204
19222,353,0,33,90
19223,97,0,84,251
19224,664,0,54,157
19225,752,0,143,418
19226,97,0,1686,4794
19227,746,0,189,551
19228,199,0,0,0
19229,226,0,70,199
19230,780,0,81,239
19231,473,0,145,422
19232,136,0,67,191
19233,210,0,0,0
19234,197,0,197,563
19235,203,0,13,34
19236,293,0,80,241
19237,279,0,0,0
19238,62,0,0,0
19239,413,0,86,259
19240,34,0,88,265
19241,54,0,0,0
19242,44,0,0,0
19243,256,0,0,0
19244,204,0,13,34
19245,39,0,0,0
19246,309,0,82,241
19247,296,0,95,284
19248,63,0,947,2729
19249,401,0,188,543
19250,406,0,53,153
19251,215,0,0,0
19252,217,0,157,461
19253,780,0,50,145
19254,752,0,95,284
19255,337,0,56,158
19256,778,0,0,0
19257,506,0,164,482
19258,779,0,0,0
19259,99,0,69,197
19260,156,0,0,0
19261,778,0,170,491
19262,187,0,150,427
19263,511,0,179,522
19264,288,0,192,560
19265,95,0,259,751
19266,194,0,227,659
19267,100,0,204,597
19268,343,0,168,493
19269,680,0,185,532
19270,222,0,50,144
19271,143,0,17,45
19272,95,0,0,0
19273,133,0,169,499
19274,188,0,82,235
19275,77,0,0,0
19276,265,0,0,0
19277,779,0,1155,3297
19278,347,0,2771,7909
19279,333,0,161,464
19280,155,0,0,0
19281,303,0,0,0
19282,564,0,0,0
19283,264,0,143,425
19284,97,0,0,0
19285,303,0,154,453
19286,98,0,244,713
19287,583,0,0,0
19288,395,0,170,495
19289,778,0,0,0
19290,78,0,0,0
19291,428,0,83,249
19292,778,0,148,430
19293,313,0,20,55
19294,554,0,8,19
19295,189,0,49,141
19296,108,0,0,0
19297,48,0,0,0
19298,308,0,146,422
19299,91,0,0,0
19300,56,0,43,121
19301,529,0,166,489
19302,147,0,0,0
19303,362,0,50,145
19304,229,0,2528,7224
19305,49,0,197,570
19306,778,0,101,288
19307,144,0,85,250
19308,98,0,210,615
19309,271,0,192,553
19310,82,0,75,224
19311,159,0,0,0
19312,78,0,18,49
19313,60,0,0,0
19314,522,0,65,187
19315,683,0,16,43
19316,214,0,0,0
19317,145,0,0,0
19318,395,0,88,264
19319,215,0,110,317
19320,224,0,237,691
19321,196,0,0,0
19322,386,0,200,585
19323,182,0,54,156
19324,97,0,298,863
19325,97,0,197,577
19326,364,0,47,131
19327,235,0,147,429
19328,206,0,103,294
19329,371,0,177,508
19330,50,0,115,334
19331,778,0,185,533
19332,98,0,1881,5347
19333,165,0,71,203
19334,696,0,52,148
19335,109,0,0,0
19336,234,0,230,663
19337,742,0,90,270
19338,418,0,87,256
19339,581,0,0,0
19340,172,0,110,326
19341,66,0,387,1141
19342,154,0,0,0
19343,495,0,0,0
19344,635,0,86,258
19345,164,0,14,36
19346,240,0,16,44
19347,83,0,68,200
19348,88,0,493,1436
19349,92,0,56,163
19350,295,0,0,0
19351,353,0,71,204
19352,579,0,20,56
19353,105,0,0,0
19354,181,0,69,199
19355,508,0,0,0
19356,776,0,178,524
19357,754,0,22,61
19358,554,0,93,264
19359,404,0,18,49
19360,96,0,0,0
19361,61,0,0,0
19362,598,0,182,531
19363,282,0,83,245
19364,211,0,16,42
19365,190,0,321,924
19366,91,0,294,863
19367,588,0,0,0
19368,13,0,3136,8973
19369,76,0,0,0
19370,120,0,0,0
19371,382,0,0,0
19372,230,0,0,0
19373,179,0,211,611
19374,95,0,0,0
19375,778,0,116,340
19376,447,0,0,0
19377,54,0,18,48
19378,281,0,54,156
19379,379,0,81,244
19380,541,0,0,0
19381,43,0,199,570
19382,372,0,21,58
19383,256,0,43,124
19384,701,0,77,223
19385,97,0,215,618
19386,428,0,804,2290
19387,65,0,18,48
19388,261,0,290,840
19389,658,0,69,197
19390,77,0,0,0
19391,61,0,202,589
19392,135,0,0,0
19393,273,0,0,0
19394,186,0,0,0
19395,691,0,131,383
19396,404,0,83,239
19397,99,0,407,1176
19398,162,0,138,398
19399,303,0,195,582
19400,311,0,79,232
19401,294,0,159,462
19402,98,0,78,235
19403,490,0,166,478
19404,157,0,0,0
19405,169,0,103,292
19406,502,0,12,32
19407,97,0,17,45
19408,317,0,14,37
19409,80,0,85,247
19410,63,0,800,2263
19411,306,0,201,585
19412,594,0,0,0
19413,244,0,0,0
19414,405,0,51,148
19415,257,0,82,236
19416,645,0,0,0
19417,216,0,51,148
19418,197,0,127,365
19419,151,0,18,50
19420,95,0,71,204
19421,237,0,0,0
19422,716,0,0,0
19423,291,0,167,483
19424,67,0,0,0
19425,71,0,0,0
19426,119,0,17,45
19427,666,0,0,0
19428,87,0,109,325
19429,778,0,15,41
19430,339,0,0,0
19431,167,0,592,1746
19432,99,0,176,510
19433,53,0,13,34
19434,60,0,0,0
19435,264,0,84,253
19436,98,0,0,0
19437,35,0,157,450
19438,120,0,403,1177
19439,134,0,17,45
19440,247,0,0,0
19441,407,0,0,0
19442,100,0,356,1042
19443,306,0,183,532
19444,151,0,45,131
19445,335,0,0,0
19446,418,0,84,251
19447,96,0,0,0
19448,160,0,82,246
19449,95,0,16,44
19450,96,0,43,117
19451,707,0,189,546
19452,778,0,183,535
19453,778,0,0,0
19454,505,0,113,335
19455,476,0,0,0
19456,779,0,18,49
19457,259,0,0,0
19458,343,0,0,0
19459,153,0,86,258
19460,294,0,0,0
19461,411,0,157,448
19462,99,0,87,262
19463,82,0,322,934
19464,96,0,14,37
19465,80,0,141,408
19466,99,0,148,429
19467,84,0,108,315
19468,239,0,0,0
19469,779,0,0,0
19470,267,0,88,265
19471,95,0,0,0
19472,178,0,52,150
19473,137,0,0,0
19474,115,0,26,72
19475,366,0,88,255
19476,267,0,0,0
19477,214,0,0,0
19478,454,0,0,0
19479,353,0,80,239
19480,752,0,169,498
19481,779,0,0,0
19482,310,0,49,136
19483,778,0,0,0
19484,132,0,0,0
19485,215,0,417,1200
19486,751,0,0,0
19487,312,0,0,0
19488,221,0,2358,6730
19489,95,0,21,58
19490,60,0,24,68
19491,96,0,20,55
19492,752,0,87,261
19493,453,0,500,1423
19494,426,0,0,0
19495,14,0,0,0
19496,456,0,0,0
19497,169,0,44,126
19498,248,0,120,351
19499,345,0,0,0
19500,778,0,0,0
19501,162,0,208,602
19502,429,0,463,1305
19503,98,0,51,145
19504,276,0,125,358
19505,95,0,0,0
19506,86,0,116,330
19507,276,0,76,218
19508,191,0,1386,3934
19509,752,0,86,259
19510,236,0,83,245
19511,752,0,80,240
19512,752,0,320,935
19513,230,0,175,509
19514,779,0,0,0
19515,319,0,1224,3511
19516,185,0,19,52
19517,319,0,0,0
19518,188,0,438,1269
19519,170,0,0,0
19520,333,0,450,1283
19521,132,0,58,169
19522,447,0,87,255
19523,97,0,215,627
19524,95,0,22,60
19525,754,0,211,622
19526,621,0,0,0
19527,225,0,15,40
19528,537,0,191,552
19529,34,0,22,61
19530,319,0,57,166
19531,436,0,77,220
19532,96,0,0,0
19533,52,0,0,0
19534,294,0,101,298
19535,78,0,0,0
19536,370,0,0,0
19537,595,0,0,0
19538,44,0,306,898
19539,58,0,0,0
19540,695,0,340,1001
19541,778,0,22,60
19542,536,0,85,243
19543,99,0,0,0
19544,18,0,328,948
19545,779,0,167,493
19546,275,0,111,318
19547,260,0,163,469
19548,85,0,16,42
19549,136,0,52,146
19550,272,0,84,252
19551,96,0,74,212
19552,95,0,20,56
19553,37,0,19,53
19554,655,0,0,0
19555,98,0,86,257
19556,352,0,166,478
19557,79,0,0,0
19558,128,0,231,666
19559,299,0,107,309
19560,167,0,80,241
19561,185,0,76,222
19562,752,0,272,800
19563,258,0,0,0
19564,744,0,201,585
19565,100,0,125,359
19566,73,0,158,461
19567,57,0,102,290
19568,380,0,19,53
19569,97,0,83,249
19570,256,0,18,50
19571,210,0,20,54
19572,46,0,147,427
19573,778,0,324,937
19574,88,0,49,137
19575,99,0,0,0
19576,305,0,0,0
19577,35,0,0,0
19578,249,0,76,218
19579,78,0,0,0
19580,38,0,0,0
19581,458,0,0,0
19582,327,0,17,45
19583,296,0,0,0
19584,457,0,126,373
19585,778,0,0,0
19586,456,0,385,1110
19587,779,0,86,253
19588,275,0,0,0
19589,478,0,93,280
19590,747,0,78,225
19591,372,0,85,244
19592,330,0,91,274
19593,551,0,0,0
19594,188,0,22,60
19595,188,0,50,145
19596,110,0,0,0
19597,643,0,93,278
19598,752,0,1011,2878
19599,379,0,217,632
19600,63,0,0,0
19601,779,0,110,331
19602,290,0,594,1708
19603,108,0,0,0
19604,77,0,107,307
19605,648,0,54,158
19606,45,0,0,0
19607,386,0,0,0
19608,221,0,245,709
19609,364,0,0,0
19610,138,0,142,413
19611,233,0,0,0
19612,62,0,0,0
19613,116,0,0,0
19614,412,0,155,451
19615,98,0,0,0
19616,36,0,180,524
19617,704,0,186,538
19618,779,0,123,363
19619,559,0,2024,5791
19620,153,0,2303,6577
19621,272,0,0,0
19622,779,0,82,247
19623,95,0,0,0
19624,177,0,120,343
19625,97,0,0,0
19626,114,0,0,0
19627,125,0,367,1071
19628,69,0,88,265
19629,401,0,0,0
19630,352,0,256,751
19631,107,0,0,0
19632,778,0,0,0
19633,114,0,54,158
19634,258,0,0,0
19635,197,0,411,1184
19636,46,0,0,0
19637,52,0,77,221
19638,466,0,123,363
19639,412,0,437,1280
19640,77,0,91,203
19641,695,0,25,71
19642,159,0,194,561
19643,349,0,0,0
19644,62,0,214,620
19645,714,0,0,0
19646,12,0,52,151
19647,97,0,309,902
19648,97,0,143,422
19649,252,0,125,371
19650,470,0,21,58
19651,752,0,209,617
19652,753,0,1859,5331
19653,718,0,117,340
19654,779,0,122,361
19655,146,0,20,56
19656,34,0,0,0
19657,324,0,0,0
19658,161,0,82,242
19659,94,0,108,310
19660,285,0,84,247
19661,97,0,1157,3302
19662,136,0,0,0
19663,227,0,21,57
19664,669,0,87,256
19665,321,0,72,202
19666,235,0,0,0
19667,181,0,21,58
19668,752,0,88,263
19669,250,0,0,0
19670,63,0,49,143
19671,89,0,49,143
19672,68,0,79,228
19673,244,0,200,571
19674,342,0,19,52
19675,395,0,407,1176
19676,446,0,0,0
19677,781,0,307,888
19678,233,0,0,0
19679,778,0,73,209
19680,95,0,21,59
19681,591,0,83,245
19682,488,0,20,55
19683,129,0,174,508
19684,146,0,21,58
19685,47,0,304,890
19686,284,0,237,687
19687,364,0,0,0
19688,139,0,0,0
19689,246,0,467,1347
19690,558,0,87,262
19691,99,0,13,35
19692,168,0,218,627
19693,326,0,181,522
19694,767,0,194,563
19695,95,0,137,397
19696,140,0,49,142
19697,132,0,0,0
19698,551,0,268,772
19699,236,0,99,287
19700,163,0,0,0
19701,257,0,84,242
19702,71,0,0,0
19703,14,0,0,0
19704,218,0,240,697
19705,410,0,235,683
19706,36,0,325,944
19707,371,0,0,0
19708,758,0,630,1818
19709,758,0,38,105
19710,95,0,0,0
19711,115,0,198,574
19712,236,0,113,328
19713,155,0,162,464
19714,99,0,102,302
19715,100,0,176,519
19716,332,0,292,860
19717,303,0,195,567
19718,510,0,253,742
19719,438,0,0,0
19720,121,0,108,306
19721,43,0,0,0
19722,218,0,1619,4607
19723,96,0,0,0
19724,274,0,228,663
19725,368,0,89,261
19726,351,0,249,728
19727,86,0,0,0
19728,290,0,0,0
19729,262,0,0,0
19730,64,0,0,0
19731,495,0,0,0
19732,90,0,327,957
19733,106,0,0,0
19734,65,0,0,0
19735,85,0,0,0
19736,337,0,0,0
19737,266,0,195,565
19738,452,0,80,231
19739,89,0,17,46
19740,234,0,238,691
19741,97,0,21,59
19742,314,0,85,254
19743,177,0,52,152
19744,249,0,19,53
19745,355,0,0,0
19746,109,0,254,739
19747,310,0,0,0
19748,314,0,50,146
19749,63,0,85,255
19750,203,0,0,0
19751,550,0,93,279
19752,258,0,0,0
19753,103,0,51,149
19754,98,0,939,2673
19755,212,0,54,149
19756,154,0,67,190
19757,183,0,1546,4460
19758,228,0,20,56
19759,175,0,49,136
19760,436,0,186,537
19761,98,0,129,377
19762,227,0,0,0
19763,59,0,0,0
19764,275,0,54,157
19765,438,0,0,0
19766,315,0,86,257
19767,356,0,107,305
19768,170,0,55,159
19769,234,0,20,54
19770,257,0,0,0
19771,779,0,87,256
19772,630,0,0,0
19773,123,0,186,550
19774,779,0,0,0
19775,78,0,0,0
19776,428,0,220,644
19777,331,0,84,251
19778,752,0,185,547
19779,308,0,0,0
19780,385,0,17,47
19781,496,0,217,633
19782,97,0,0,0
19783,413,0,19,52
19784,79,0,0,0
19785,674,0,294,862
19786,403,0,175,504
19787,137,0,191,551
19788,53,0,18,48
19789,753,0,1129,3213
19790,236,0,443,1247
19791,465,0,141,409
19792,622,0,57,165
19793,140,0,272,793
19794,221,0,0,0
19795,414,0,0,0
19796,112,0,18,50
19797,98,0,53,153
19798,649,0,105,306
19799,97,0,84,252
19800,144,0,13,34
19801,64,0,291,855
19802,269,0,182,533
19803,305,0,0,0
19804,122,0,174,503
19805,226,0,0,0
19806,694,0,0,0
19807,13,0,408,1189
19808,449,0,0,0
19809,679,0,276,805
19810,107,0,139,413
19811,778,0,0,0
19812,185,0,107,314
19813,255,0,21,59
19814,282,0,23,64
19815,86,0,81,228
19816,304,0,2201,6268
19817,312,0,85,255
19818,584,0,0,0
19819,53,0,0,0
19820,67,0,141,400
19821,49,0,59,173
19822,252,0,214,630
19823,197,0,954,2737
19824,245,0,0,0
19825,442,0,0,0
19826,151,0,76,217
19827,96,0,169,482
19828,336,0,172,494
19829,99,0,114,332
19830,430,0,81,233
19831,443,0,466,1353
19832,108,0,114,332
19833,269,0,185,540
19834,221,0,0,0
19835,264,0,53,153
19836,168,0,0,0
19837,57,0,120,349
19838,283,0,0,0
19839,122,0,0,0
19840,233,0,118,344
19841,92,0,112,322
19842,95,0,0,0
19843,778,0,441,1269
19844,97,0,0,0
19845,58,0,87,260
19846,48,0,148,428
19847,34,0,110,323
19848,97,0,350,1019
19849,91,0,90,259
19850,203,0,92,268
19851,54,0,17,47
19852,98,0,1074,3065
19853,301,0,23,65
19854,99,0,0,0
19855,105,0,191,559
19856,153,0,56,163
19857,317,0,438,1277
19858,222,0,15,41
19859,106,0,0,0
19860,306,0,23,63
19861,252,0,418,1215
19862,209,0,972,2808
19863,95,0,0,0
19864,249,0,0,0
19865,298,0,0,0
19866,176,0,0,0
19867,471,0,175,517
19868,135,0,0,0
19869,319,0,112,326
19870,213,0,101,288
19871,53,0,202,588
19872,160,0,117,340
19873,482,0,0,0
19874,380,0,79,226
19875,506,0,113,331
19876,141,0,0,0
19877,556,0,263,771
19878,778,0,81,234
19879,501,0,88,264
19880,358,0,0,0
19881,74,0,0,0
19882,322,0,205,603
19883,356,0,0,0
19884,487,0,430,1249
19885,524,0,627,1793
19886,257,0,0,0
19887,488,0,0,0
19888,539,0,113,335
19889,752,0,117,345
19890,779,0,268,782
19891,132,0,168,487
19892,216,0,143,424
19893,47,0,48,139
19894,243,0,486,1414
19895,98,0,472,1384
19896,96,0,651,1861
19897,95,0,209,606
19898,136,0,23,65
19899,641,0,261,757
19900,150,0,53,154
19901,276,0,108,312
19902,514,0,0,0
19903,94,0,186,529
19904,158,0,0,0
19905,163,0,81,231
19906,95,0,13,34
19907,87,0,48,139
19908,752,0,85,254
19909,327,0,0,0
19910,168,0,0,0
19911,259,0,702,2048
19912,239,0,0,0
19913,379,0,143,414
19914,96,0,20,54
19915,384,0,0,0
19916,369,0,156,455
19917,213,0,151,434
19918,415,0,0,0
19919,152,0,185,537
19920,108,0,0,0
19921,67,0,135,391
19922,47,0,0,0
19923,187,0,345,1001
19924,366,0,0,0
19925,290,0,270,791
19926,177,0,0,0
19927,779,0,185,544
19928,99,0,26,74
19929,292,0,220,641
19930,778,0,23,64
19931,778,0,37,101
19932,46,0,80,229
19933,352,0,85,251
19934,283,0,92,260
19935,778,0,188,549
19936,569,0,158,460
19937,216,0,217,626
19938,98,0,12,31
19939,136,0,38,105
19940,44,0,0,0
19941,52,0,105,306
19942,100,0,140,411
19943,48,0,0,0
19944,200,0,281,826
19945,299,0,0,0
19946,779,0,0,0
19947,208,0,101,298
19948,656,0,48,140
19949,205,0,345,996
19950,96,0,236,688
19951,62,0,0,0
19952,35,0,206,597
19953,77,0,297,869
19954,96,0,98,288
19955,96,0,248,719
19956,250,0,0,0
19957,500,0,599,1715
19958,315,0,0,0
19959,780,0,106,303
19960,195,0,20,56
19961,96,0,0,0
19962,310,0,0,0
19963,301,0,21,58
19964,314,0,113,330
19965,778,0,143,416
19966,119,0,183,529
19967,40,0,207,594
19968,139,0,0,0
19969,700,0,396,1145
19970,248,0,0,0
19971,778,0,0,0
19972,259,0,80,240
19973,323,0,119,341
19974,743,0,0,0
19975,319,0,0,0
19976,222,0,157,462
19977,218,0,69,189
19978,356,0,109,308
19979,776,0,0,0
19980,507,0,221,648
19981,778,0,1997,5740
19982,164,0,220,643
19983,223,0,85,243
19984,98,0,72,204
19985,135,0,0,0
19986,280,0,0,0
19987,120,0,204,594
19988,380,0,133,386
19989,99,0,15,39
19990,91,0,78,225
19991,109,0,90,257
19992,779,0,0,0
19993,327,0,387,1120
19994,241,0,0,0
19995,574,0,0,0
19996,470,0,85,254
19997,99,0,1513,4340
19998,589,0,54,157
19999,452,0,11,28
20000,151,0,87,256
20001,752,0,85,256
20002,131,0,225,655
20003,753,0,111,329
20004,148,0,0,0
20005,86,0,0,0
20006,11,0,52,150
20007,505,0,21,57
20008,257,0,16,44
20009,55,0,195,566
20010,779,0,1924,5443
20011,253,0,16,43
20012,333,0,122,356
20013,778,0,444,1286
20014,79,0,0,0
20015,585,0,43,125
20016,295,0,80,240
20017,99,0,125,361
20018,452,0,115,335
20019,95,0,236,685
20020,388,0,108,314
20021,266,0,22,60
20022,473,0,0,0
20023,92,0,95,270
20024,339,0,413,1198
20025,310,0,0,0
20026,337,0,0,0
20027,637,0,122,353
20028,99,0,0,0
20029,426,0,0,0
20030,113,0,105,304
20031,98,0,139,404
20032,296,0,85,251
20033,349,0,265,770
20034,202,0,169,485
20035,47,0,100,283
20036,371,0,2126,6093
20037,159,0,82,242
20038,72,0,63,178
20039,86,0,110,313
20040,76,0,109,311
20041,107,0,18,50
20042,357,0,0,0
20043,314,0,127,363
20044,99,0,0,0
20045,654,0,0,0
20046,11,0,0,0
20047,159,0,19,51
20048,234,0,0,0
20049,223,0,17,46
20050,500,0,0,0
20051,51,0,175,512
20052,64,0,0,0
20053,33,0,53,153
20054,752,0,82,246
20055,228,0,0,0
20056,65,0,1872,5394
20057,348,0,258,744
20058,311,0,0,0
20059,131,0,0,0
20060,551,0,430,1256
20061,228,0,20,56
20062,779,0,48,140
20063,674,0,0,0
20064,79,0,83,248
20065,368,0,81,233
20066,778,0,212,619
20067,342,0,0,0
20068,358,0,95,286
20069,39,0,112,328
20070,660,0,0,0
20071,93,0,346,1011
20072,96,0,0,0
20073,143,0,8,19
20074,40,0,123,358
20075,91,0,86,252
20076,296,0,487,1422
20077,126,0,0,0
20078,456,0,0,0
20079,254,0,483,1416
20080,47,0,19,52
20081,394,0,298,871
20082,315,0,85,245
20083,522,0,0,0
20084,722,0,255,737
20085,42,0,407,1181
20086,778,0,87,255
20087,228,0,242,698
20088,541,0,143,416
20089,87,0,0,0
20090,524,0,0,0
20091,262,0,75,215
20092,666,0,118,343
20093,99,0,206,597
20094,289,0,83,250
20095,620,0,0,0
20096,133,0,86,257
20097,130,0,0,0
20098,484,0,447,1311
20099,626,0,120,351
20100,305,0,76,220
20101,98,0,0,0
20102,420,0,73,211
20103,147,0,53,153
20104,159,0,428,1245
20105,137,0,204,593
20106,568,0,0,0
20107,349,0,484,1403
20108,52,0,0,0
20109,46,0,15,40
20110,67,0,0,0
20111,361,0,0,0
20112,329,0,296,867
20113,699,0,0,0
20114,64,0,0,0
20115,422,0,0,0
20116,102,0,263,774
20117,193,0,79,227
20118,39,0,0,0
20119,305,0,107,317
20120,509,0,71,204
20121,379,0,119,337
20122,317,0,145,416
20123,424,0,87,249
20124,301,0,304,891
20125,642,0,518,1515
20126,87,0,103,299
20127,100,0,118,348
20128,328,0,0,0
20129,425,0,208,615
20130,95,0,0,0
20131,482,0,165,480
20132,77,0,193,557
20133,417,0,166,485
20134,610,0,20,56
20135,752,0,148,440
20136,133,0,0,0
20137,778,0,0,0
20138,327,0,21,59
20139,96,0,355,1023
20140,57,0,121,348
20141,95,0,0,0
20142,778,0,0,0
20143,413,0,141,416
20144,778,0,66,188
20145,778,0,360,1044
20146,779,0,80,241
20147,128,0,114,329
20148,220,0,0,0
20149,780,0,0,0
20150,286,0,79,237
20151,249,0,79,227
20152,97,0,163,473
20153,175,0,305,881
20154,224,0,22,61
20155,752,0,102,301
20156,39,0,294,848
20157,420,0,148,434
20158,778,0,128,362
20159,247,0,0,0
20160,439,0,80,228
20161,778,0,0,0
20162,505,0,314,922
20163,73,0,1585,4536
20164,97,0,129,370
20165,308,0,14,37
20166,350,0,480,1394
20167,649,0,144,413
20168,294,0,24,66
20169,96,0,190,544
20170,140,0,166,483
20171,583,0,0,0
20172,701,0,887,2559
20173,781,0,77,220
20174,396,0,100,287
20175,427,0,61,178
20176,97,0,0,0
20177,53,0,172,493
20178,378,0,0,0
20179,13,0,213,620
20180,176,0,108,309
20181,353,0,224,647
20182,752,0,100,299
20183,95,0,142,412
20184,495,0,0,0
20185,302,0,200,583
20186,781,0,907,2600
20187,56,0,228,664
20188,105,0,0,0
20189,66,0,178,517
20190,296,0,170,494
20191,110,0,86,258
20192,333,0,19,53
20193,92,0,112,323
20194,636,0,0,0
20195,117,0,111,329
20196,51,0,225,658
20197,463,0,86,248
20198,86,0,0,0
20199,494,0,0,0
20200,89,0,0,0
20201,458,0,0,0
20202,159,0,88,264
20203,122,0,93,269
20204,223,0,0,0
20205,12,0,88,254
20206,95,0,0,0
20207,256,0,146,429
20208,778,0,318,923
20209,384,0,155,453
20210,186,0,149,428
20211,245,0,92,271
20212,176,0,75,215
20213,62,0,0,0
20214,119,0,0,0
20215,408,0,0,0
20216,696,0,88,263
20217,128,0,110,320
20218,277,0,0,0
20219,213,0,73,208
20220,406,0,192,557
20221,72,0,0,0
20222,389,0,0,0
20223,120,0,53,155
20224,55,0,173,497
20225,98,0,52,152
20226,193,0,21,58
20227,114,0,951,2731
20228,96,0,2465,7078
20229,778,0,0,0
20230,220,0,244,713
20231,35,0,0,0
20232,414,0,260,760
20233,337,0,15,40
20234,248,0,246,716
20235,226,0,177,517
20236,46,0,21,58
20237,238,0,116,336
20238,97,0,85,251
20239,141,0,387,1101
20240,50,0,88,252
20241,97,0,0,0
20242,147,0,0,0
20243,603,0,0,0
20244,438,0,84,252
20245,52,0,0,0
20246,34,0,49,137
20247,294,0,498,1452
20248,773,0,91,261
20249,39,0,360,1052
20250,33,0,0,0
20251,220,0,0,0
20252,76,0,144,418
20253,446,0,82,247
20254,230,0,0,0
20255,12,0,158,459
20256,149,0,0,0
20257,134,0,84,246
20258,190,0,171,496
20259,779,0,78,233
20260,254,0,358,1037
20261,99,0,85,256
20262,227,0,0,0
20263,122,0,86,253
20264,273,0,0,0
20265,481,0,81,242
20266,259,0,223,648
20267,137,0,38,104
20268,271,0,0,0
20269,267,0,0,0
20270,746,0,116,343
20271,184,0,81,238
20272,323,0,110,314
20273,342,0,7,17
20274,267,0,83,249
20275,96,0,20,55
20276,200,0,101,294
20277,48,0,1427,4064
20278,80,0,0,0
20279,91,0,1902,5439
20280,96,0,201,584
20281,96,0,0,0
20282,224,0,231,663
20283,193,0,0,0
20284,94,0,151,433
20285,286,0,78,224
20286,326,0,51,147
20287,97,0,26,72
20288,96,0,73,209
20289,302,0,2320,6641
20290,78,0,0,0
20291,178,0,0,0
20292,353,0,92,270
20293,99,0,161,469
20294,218,0,0,0
20295,95,0,0,0
20296,307,0,0,0
20297,14,0,0,0
20298,86,0,0,0
20299,37,0,243,707
20300,54,0,110,319
20301,549,0,0,0
20302,291,0,0,0
20303,224,0,129,373
20304,778,0,85,246
20305,35,0,115,334
20306,97,0,2108,6009
20307,752,0,110,325
20308,242,0,333,954
20309,97,0,89,263
20310,755,0,219,642
20311,98,0,165,478
20312,622,0,106,303
20313,201,0,0,0
20314,50,0,155,444
20315,257,0,87,255
20316,753,0,76,229
20317,217,0,50,146
20318,305,0,0,0
20319,604,0,0,0
20320,375,0,88,263
20321,108,0,147,422
20322,135,0,90,266
20323,99,0,0,0
20324,349,0,297,848
20325,544,0,90,265
20326,725,0,135,390
20327,441,0,0,0
20328,126,0,50,144
20329,205,0,0,0
20330,69,0,0,0
20331,141,0,0,0
20332,67,0,0,0
20333,276,0,90,270
20334,360,0,0,0
20335,393,0,85,254
20336,488,0,0,0
20337,226,0,0,0
20338,40,0,81,243
20339,342,0,0,0
20340,412,0,328,956
20341,778,0,0,0
20342,91,0,1985,5648
20343,67,0,79,229
20344,455,0,118,344
20345,520,0,0,0
20346,205,0,0,0
20347,161,0,74,210
20348,455,0,0,0
20349,371,0,0,0
20350,459,0,88,263
20351,44,0,0,0
20352,99,0,0,0
20353,254,0,0,0
20354,54,0,177,513
20355,603,0,162,467
20356,639,0,194,570
20357,95,0,57,167
20358,238,0,0,0
20359,515,0,262,771
20360,85,0,134,390
20361,779,0,86,254
20362,96,0,86,247
20363,436,0,0,0
20364,779,0,319,919
20365,232,0,0,0
20366,778,0,0,0
20367,274,0,84,253
20368,211,0,0,0
20369,30,0,0,0
20370,92,0,110,320
20371,40,0,116,328
20372,302,0,2234,6362
20373,333,0,14,38
20374,464,0,88,258
20375,752,0,107,314
20376,778,0,0,0
20377,505,0,306,892
20378,778,0,180,526
20379,778,0,598,1743
20380,298,0,0,0
20381,288,0,114,329
20382,78,0,205,592
20383,778,0,18,49
20384,412,0,91,263
