番号,REGゲーム数,REG枚数,ATゲーム数,AT枚数
3750,401,0,0,0
3751,752,0,391,1147
3752,73,0,1524,4367
3753,180,0,17,47
3754,239,0,52,152
3755,88,0,84,252
3756,106,0,186,543
3757,752,0,81,244
3758,96,0,0,0
3759,46,0,131,378
3760,97,0,93,262
3761,465,0,43,119
3762,689,0,82,238
3763,530,0,0,0
3764,476,0,0,0
3765,97,0,13,35
3766,291,0,0,0
3767,274,0,139,403
3768,58,0,0,0
3769,385,0,35,93
3770,164,0,0,0
3771,273,0,20,55
3772,109,0,0,0
3773,261,0,0,0
3774,195,0,20,55
3775,148,0,19,52
3776,752,0,90,270
3777,412,0,22,60
3778,498,0,0,0
3779,752,0,404,1177
3780,106,0,21,58
3781,99,0,119,341
3782,204,0,753,2164
3783,752,0,83,249
3784,226,0,0,0
3785,257,0,146,424
3786,753,0,574,1667
3787,78,0,44,128
3788,86,0,52,151
3789,587,0,120,344
3790,68,0,135,392
3791,361,0,18,49
3792,324,0,210,615
3793,468,0,78,218
3794,272,0,46,132
3795,95,0,10,26
3796,80,0,71,203
3797,268,0,0,0
3798,129,0,146,422
3799,532,0,0,0
3800,131,0,0,0
3801,97,0,0,0
3802,126,0,2034,5833
3803,96,0,53,153
3804,99,0,55,160
3805,210,0,0,0
3806,389,0,79,227
3807,85,0,0,0
3808,96,0,14,38
3809,98,0,0,0
3810,524,0,22,60
3811,285,0,19,51
3812,603,0,147,424
3813,666,0,276,801
3814,501,0,112,324
3815,752,0,78,234
3816,192,0,0,0
3817,83,0,0,0
3818,260,0,21,57
3819,174,0,120,346
3820,175,0,85,245
3821,188,0,51,149
3822,288,0,0,0
3823,677,0,147,426
3824,408,0,0,0
3825,92,0,140,406
3826,540,0,51,148
3827,206,0,0,0
3828,702,0,0,0
3829,202,0,0,0
3830,96,0,0,0
3831,98,0,37,107
3832,315,0,0,0
3833,107,0,68,194
3834,549,0,267,775
3835,680,0,0,0
3836,752,0,153,450
3837,503,0,0,0
3838,284,0,0,0
3839,229,0,23,65
3840,220,0,0,0
3841,145,0,252,730
3842,571,0,0,0
3843,752,0,260,765
3844,248,0,0,0
3845,97,0,248,716
3846,63,0,150,439
3847,752,0,170,499
3848,582,0,0,0
3849,525,0,81,238
3850,757,0,85,255
3851,178,0,0,0
3852,356,0,0,0
3853,95,0,195,563
3854,105,0,0,0
3855,169,0,155,452
3856,538,0,18,48
3857,150,0,0,0
3858,156,0,189,543
3859,205,0,0,0
3860,752,0,83,248
3861,255,0,190,554
3862,711,0,19,51
3863,599,0,263,767
3864,752,0,440,1284
3865,403,0,177,512
3866,99,0,83,244
3867,52,0,0,0
3868,264,0,384,1115
3869,144,0,0,0
3870,198,0,15,41
3871,511,0,0,0
3872,64,0,645,1872
3873,308,0,1376,3921
3874,752,0,85,255
3875,621,0,75,215
3876,137,0,263,762
3877,672,0,68,187
3878,752,0,113,334
3879,105,0,0,0
3880,718,0,105,305
3881,179,0,133,379
3882,244,0,656,1877
3883,752,0,85,256
3884,707,0,1160,3312
3885,98,0,0,0
3886,561,0,86,254
3887,752,0,352,1034
3888,538,0,0,0
3889,96,0,145,422
3890,96,0,336,973
3891,541,0,50,145
3892,177,0,892,2562
3893,560,0,272,794
3894,640,0,195,561
3895,240,0,195,566
3896,326,0,103,294
3897,525,0,0,0
3898,315,0,120,349
3899,437,0,354,1023
3900,391,0,0,0
3901,257,0,26,72
3902,161,0,70,198
3903,237,0,13,34
3904,365,0,20,56
3905,752,0,82,246
3906,752,0,83,248
3907,368,0,82,236
3908,99,0,74,212
3909,662,0,0,0
3910,551,0,261,760
3911,131,0,102,290
3912,444,0,16,44
3913,752,0,116,341
3914,146,0,17,47
3915,78,0,347,999
3916,62,0,0,0
3917,307,0,210,612
3918,334,0,54,156
3919,147,0,0,0
3920,575,0,18,49
3921,240,0,86,248
3922,340,0,0,0
3923,418,0,0,0
3924,443,0,175,505
3925,752,0,815,2377
3926,180,0,286,829
3927,433,0,0,0
3928,752,0,163,485
3929,46,0,245,709
3930,192,0,187,544
3931,638,0,0,0
3932,745,0,11,29
3933,183,0,0,0
3934,202,0,0,0
3935,99,0,0,0
3936,79,0,439,1280
3937,312,0,144,415
3938,96,0,243,699
3939,752,0,218,639
3940,603,0,113,322
3941,95,0,0,0
3942,498,0,168,494
3943,411,0,0,0
3944,356,0,0,0
3945,466,0,345,1006
3946,579,0,0,0
3947,535,0,103,299
3948,58,0,0,0
3949,271,0,74,212
3950,567,0,120,344
3951,96,0,174,514
3952,109,0,0,0
3953,513,0,0,0
3954,517,0,78,222
3955,224,0,0,0
3956,240,0,24,66
3957,94,0,689,1958
3958,96,0,187,545
3959,571,0,83,245
3960,89,0,21,58
3961,290,0,72,208
3962,375,0,21,58
3963,534,0,83,243
3964,99,0,361,1049
3965,198,0,20,54
3966,640,0,321,940
3967,108,0,0,0
3968,96,0,81,228
3969,651,0,0,0
3970,277,0,0,0
3971,752,0,88,265
3972,220,0,0,0
3973,59,0,130,380
3974,534,0,115,330
3975,321,0,205,594
3976,107,0,0,0
3977,96,0,0,0
3978,752,0,85,256
3979,133,0,0,0
3980,45,0,357,1035
3981,752,0,91,272
3982,442,0,18,50
3983,752,0,111,329
3984,263,0,15,39
3985,709,0,0,0
3986,308,0,0,0
3987,612,0,0,0
3988,99,0,0,0
3989,51,0,83,248
3990,359,0,0,0
3991,165,0,0,0
3992,538,0,156,452
3993,200,0,1308,3752
3994,260,0,0,0
3995,99,0,346,999
3996,429,0,700,2027
3997,61,0,348,1018
3998,299,0,82,241
3999,107,0,0,0
4000,752,0,78,235
4001,441,0,75,213
4002,619,0,0,0
4003,178,0,20,55
4004,588,0,810,2297
4005,547,0,87,257
4006,105,0,0,0
4007,165,0,0,0
4008,263,0,52,151
4009,390,0,100,290
4010,579,0,128,372
4011,501,0,19,51
4012,476,0,172,501
4013,330,0,76,227
4014,752,0,86,259
4015,150,0,20,56
4016,331,0,16,44
4017,107,0,53,155
4018,395,0,50,145
4019,427,0,0,0
4020,250,0,0,0
4021,100,0,233,677
4022,99,0,87,261
4023,202,0,160,464
4024,636,0,79,231
4025,132,0,0,0
4026,567,0,19,53
4027,98,0,0,0
4028,78,0,82,240
4029,97,0,19,51
4030,300,0,0,0
4031,399,0,327,957
4032,95,0,410,1197
4033,95,0,18,48
4034,752,0,84,251
4035,752,0,84,253
4036,96,0,0,0
4037,281,0,0,0
4038,173,0,290,836
4039,278,0,0,0
4040,752,0,81,243
4041,180,0,0,0
4042,753,0,250,730
4043,509,0,43,125
4044,236,0,0,0
4045,242,0,225,663
4046,505,0,0,0
4047,656,0,151,440
4048,98,0,0,0
4049,237,0,0,0
4050,91,0,1426,4079
4051,76,0,356,1023
4052,752,0,90,269
4053,369,0,249,724
4054,108,0,0,0
4055,753,0,90,271
4056,328,0,105,310
4057,217,0,473,1369
4058,725,0,241,696
4059,271,0,17,45
4060,81,0,186,554
4061,320,0,152,441
4062,229,0,520,1523
4063,182,0,0,0
4064,225,0,458,1326
4065,82,0,115,336
4066,635,0,709,2064
4067,561,0,272,795
4068,96,0,146,416
4069,228,0,46,134
4070,98,0,121,351
4071,134,0,478,1392
4072,579,0,0,0
4073,572,0,0,0
4074,753,0,104,307
4075,754,0,80,241
4076,135,0,46,134
4077,218,0,0,0
4078,333,0,143,419
4079,140,0,16,44
4080,384,0,0,0
4081,109,0,90,269
4082,189,0,0,0
4083,301,0,9,23
4084,235,0,215,590
4085,190,0,1206,3431
4086,661,0,297,859
4087,752,0,183,546
4088,359,0,571,1610
4089,208,0,0,0
4090,275,0,0,0
4091,174,0,0,0
4092,423,0,137,397
4093,98,0,68,193
4094,752,0,98,294
4095,46,0,49,141
4096,605,0,88,255
4097,152,0,15,40
4098,39,0,14,38
4099,264,0,0,0
4100,443,0,159,456
4101,69,0,69,197
4102,604,0,0,0
4103,752,0,235,691
4104,61,0,72,207
4105,34,0,83,244
4106,143,0,50,146
4107,107,0,2984,8487
4108,212,0,0,0
4109,374,0,79,225
4110,752,0,85,256
4111,725,0,726,2055
4112,129,0,89,257
4113,111,0,0,0
4114,137,0,3498,10000
4115,250,0,0,0
4116,362,0,0,0
4117,111,0,165,485
4118,590,0,0,0
4119,226,0,117,341
4120,559,0,80,229
4121,152,0,0,0
4122,708,0,292,842
4123,415,0,0,0
4124,712,0,0,0
4125,333,0,0,0
4126,480,0,110,317
4127,99,0,0,0
4128,259,0,0,0
4129,138,0,487,1414
4130,592,0,120,343
4131,728,0,1065,2893
4132,235,0,73,209
4133,95,0,124,361
4134,162,0,84,242
4135,752,0,120,355
4136,278,0,0,0
4137,215,0,0,0
4138,153,0,121,352
4139,64,0,0,0
4140,753,0,1743,4991
4141,752,0,341,1001
4142,752,0,272,797
4143,635,0,0,0
4144,96,0,499,1414
4145,256,0,1022,2894
4146,96,0,0,0
4147,752,0,192,565
4148,88,0,154,445
4149,290,0,0,0
4150,370,0,0,0
4151,531,0,82,238
4152,752,0,199,586
4153,577,0,821,2396
4154,70,0,16,43
4155,78,0,0,0
4156,602,0,0,0
4157,47,0,0,0
4158,752,0,240,707
4159,752,0,91,273
4160,98,0,0,0
4161,139,0,0,0
4162,234,0,229,661
4163,203,0,16,44
4164,319,0,74,214
4165,551,0,946,2736
4166,133,0,0,0
4167,420,0,330,963
4168,752,0,241,707
4169,398,0,206,591
4170,213,0,18,50
4171,752,0,84,251
4172,632,0,16,43
4173,68,0,24,67
4174,369,0,73,211
4175,149,0,0,0
4176,469,0,22,61
4177,95,0,370,1062
4178,752,0,625,1800
4179,481,0,0,0
4180,49,0,86,252
4181,753,0,184,536
4182,98,0,0,0
4183,752,0,386,1124
4184,37,0,0,0
4185,189,0,0,0
4186,281,0,0,0
4187,356,0,23,65
4188,315,0,355,1028
4189,621,0,0,0
4190,294,0,159,456
4191,752,0,292,854
4192,99,0,201,581
4193,752,0,440,1288
4194,81,0,0,0
4195,753,0,150,444
4196,300,0,1794,5143
4197,106,0,24,67
4198,585,0,922,2632
4199,97,0,0,0
4200,752,0,166,487
4201,200,0,102,291
4202,57,0,0,0
4203,752,0,175,515
4204,284,0,0,0
4205,120,0,90,255
4206,155,0,157,452
4207,96,0,51,149
4208,752,0,364,1073
4209,213,0,0,0
4210,335,0,0,0
4211,73,0,245,708
4212,463,0,16,42
4213,23,0,0,0
4214,753,0,139,407
4215,753,0,82,246
4216,225,0,18,50
4217,676,0,240,696
4218,74,0,166,486
4219,325,0,80,231
4220,247,0,0,0
4221,752,0,207,611
4222,732,0,102,210
4223,96,0,177,514
4224,228,0,144,415
4225,204,0,14,37
4226,755,0,113,334
4227,753,0,1141,3269
4228,752,0,512,1457
4229,262,0,19,53
4230,96,0,162,476
4231,752,0,124,367
4232,151,0,85,251
4233,209,0,0,0
4234,445,0,80,235
4235,752,0,1976,5621
4236,255,0,0,0
4237,376,0,21,59
4238,271,0,96,272
4239,752,0,185,539
4240,211,0,85,246
4241,752,0,294,865
4242,339,0,202,592
4243,695,0,0,0
4244,97,0,165,483
4245,511,0,77,220
4246,370,0,52,145
4247,95,0,110,315
4248,98,0,0,0
4249,165,0,0,0
4250,753,0,88,263
4251,419,0,0,0
4252,752,0,1063,3057
4253,96,0,223,641
4254,148,0,0,0
4255,595,0,0,0
4256,605,0,211,619
4257,98,0,619,1799
4258,150,0,0,0
4259,250,0,86,252
4260,427,0,140,410
4261,154,0,0,0
4262,221,0,0,0
4263,107,0,0,0
4264,72,0,85,247
4265,754,0,109,323
4266,95,0,132,378
4267,428,0,25,70
4268,119,0,0,0
4269,88,0,172,493
4270,95,0,0,0
4271,592,0,199,580
4272,168,0,146,430
4273,752,0,112,331
4274,244,0,95,269
4275,327,0,150,439
4276,752,0,268,789
4277,99,0,0,0
4278,461,0,77,222
4279,58,0,98,280
4280,97,0,86,247
4281,472,0,91,272
4282,753,0,114,335
4283,339,0,0,0
4284,370,0,87,255
4285,473,0,334,972
4286,207,0,197,565
4287,227,0,0,0
4288,45,0,22,60
4289,317,0,241,702
4290,297,0,90,269
4291,177,0,18,48
4292,753,0,116,342
4293,675,0,100,291
4294,98,0,0,0
4295,79,0,199,582
4296,98,0,279,820
4297,95,0,19,53
4298,92,0,265,766
4299,98,0,133,383
4300,61,0,18,48
4301,182,0,0,0
4302,75,0,22,62
4303,97,0,118,344
4304,730,0,144,416
4305,752,0,173,506
4306,222,0,0,0
4307,753,0,104,307
4308,99,0,0,0
4309,251,0,598,1737
4310,283,0,0,0
4311,96,0,0,0
4312,39,0,0,0
4313,752,0,87,262
4314,98,0,0,0
4315,161,0,53,154
4316,322,0,71,202
4317,752,0,86,257
4318,132,0,0,0
4319,78,0,0,0
4320,89,0,20,54
4321,373,0,0,0
4322,253,0,49,142
4323,752,0,345,1007
4324,241,0,170,494
4325,67,0,0,0
4326,554,0,1007,2887
4327,241,0,75,217
4328,393,0,221,637
4329,97,0,0,0
4330,340,0,0,0
4331,187,0,71,203
4332,275,0,174,502
4333,399,0,0,0
4334,97,0,69,199
4335,398,0,0,0
4336,189,0,75,220
4337,57,0,596,1750
4338,147,0,616,1791
4339,252,0,438,1273
4340,36,0,0,0
4341,237,0,237,700
4342,178,0,63,184
4343,68,0,0,0
4344,288,0,121,346
4345,85,0,66,189
4346,98,0,0,0
4347,312,0,18,48
4348,752,0,1254,3589
4349,753,0,159,468
4350,239,0,0,0
4351,93,0,127,360
4352,59,0,0,0
4353,754,0,87,260
4354,580,0,0,0
4355,202,0,977,2786
4356,138,0,16,44
4357,97,0,54,156
4358,510,0,0,0
4359,97,0,0,0
4360,301,0,344,997
4361,665,0,0,0
4362,752,0,268,788
4363,78,0,0,0
4364,505,0,66,188
4365,100,0,75,221
4366,173,0,51,149
4367,359,0,150,431
4368,752,0,110,324
4369,362,0,718,2033
4370,220,0,247,719
4371,724,0,140,408
4372,143,0,103,293
4373,264,0,0,0
4374,660,0,19,53
4375,97,0,129,382
4376,192,0,0,0
4377,293,0,14,36
4378,330,0,0,0
4379,191,0,139,402
4380,53,0,0,0
4381,753,0,85,256
4382,291,0,117,334
4383,59,0,264,760
4384,325,0,421,1222
4385,108,0,141,407
4386,313,0,0,0
4387,752,0,194,565
4388,96,0,40,110
4389,257,0,104,297
4390,752,0,238,693
4391,663,0,75,216
4392,753,0,116,341
4393,191,0,1668,4774
4394,281,0,592,1682
4395,514,0,72,205
4396,488,0,0,0
4397,298,0,119,340
4398,361,0,0,0
4399,97,0,50,144
4400,227,0,111,315
4401,99,0,83,244
4402,752,0,210,616
4403,752,0,82,245
4404,136,0,20,56
4405,510,0,19,52
4406,147,0,16,42
4407,197,0,325,950
4408,375,0,53,154
4409,224,0,48,134
4410,234,0,0,0
4411,31,0,0,0
4412,629,0,178,517
4413,82,0,140,406
4414,96,0,148,431
4415,364,0,23,64
4416,96,0,338,983
4417,752,0,286,835
4418,346,0,371,1075
4419,752,0,104,307
4420,221,0,191,553
4421,217,0,328,947
4422,387,0,0,0
4423,364,0,0,0
4424,283,0,0,0
4425,60,0,193,557
4426,223,0,639,1815
4427,752,0,81,242
4428,310,0,0,0
4429,78,0,0,0
4430,73,0,650,1899
4431,81,0,194,569
4432,225,0,227,661
4433,226,0,0,0
4434,167,0,218,634
4435,752,0,86,259
4436,439,0,0,0
4437,217,0,0,0
4438,753,0,82,245
4439,494,0,0,0
4440,161,0,49,141
4441,215,0,0,0
4442,644,0,0,0
4443,95,0,0,0
4444,568,0,123,357
4445,164,0,174,503
4446,43,0,19,51
4447,86,0,21,58
4448,98,0,129,376
4449,49,0,0,0
4450,214,0,0,0
4451,51,0,297,856
4452,340,0,55,159
4453,752,0,315,918
4454,403,0,84,243
4455,159,0,0,0
4456,696,0,17,45
4457,544,0,50,144
4458,193,0,305,901
4459,235,0,24,67
4460,53,0,195,559
4461,80,0,596,1731
4462,710,0,0,0
4463,434,0,0,0
4464,554,0,83,239
4465,414,0,0,0
4466,142,0,329,957
4467,176,0,41,114
4468,127,0,54,152
4469,221,0,113,329
4470,99,0,0,0
4471,38,0,18,48
4472,97,0,0,0
4473,33,0,492,1434
4474,244,0,0,0
4475,302,0,0,0
4476,565,0,81,235
4477,208,0,0,0
4478,137,0,294,838
4479,78,0,0,0
4480,317,0,0,0
4481,98,0,19,52
4482,297,0,0,0
4483,752,0,159,472
4484,498,0,18,49
4485,395,0,0,0
4486,752,0,435,1280
4487,551,0,512,1501
4488,668,0,84,241
4489,71,0,107,306
4490,109,0,346,1010
4491,591,0,0,0
4492,580,0,125,371
4493,664,0,0,0
4494,354,0,85,255
4495,477,0,0,0
4496,189,0,65,189
4497,81,0,109,318
4498,82,0,143,412
4499,412,0,0,0
4500,99,0,359,1044
4501,95,0,0,0
4502,421,0,0,0
4503,151,0,227,662
4504,99,0,355,1039
4505,222,0,0,0
4506,459,0,128,370
4507,752,0,110,323
4508,529,0,336,984
4509,648,0,0,0
4510,752,0,175,514
4511,615,0,51,147
4512,93,0,1001,2901
4513,371,0,79,227
4514,544,0,154,449
4515,187,0,932,2714
4516,107,0,0,0
4517,106,0,0,0
4518,329,0,59,171
4519,213,0,0,0
4520,752,0,1221,3559
4521,231,0,0,0
4522,105,0,243,710
4523,752,0,200,586
4524,236,0,80,236
4525,108,0,0,0
4526,487,0,173,504
4527,510,0,293,845
4528,175,0,0,0
4529,542,0,98,279
4530,302,0,175,515
4531,752,0,146,433
4532,381,0,244,711
4533,188,0,429,1234
4534,417,0,0,0
4535,396,0,82,240
4536,246,0,132,381
4537,105,0,257,745
4538,619,0,55,159
4539,114,0,0,0
4540,70,0,117,341
4541,32,0,52,150
4542,752,0,272,797
4543,269,0,0,0
4544,162,0,247,709
4545,268,0,90,264
4546,754,0,173,508
4547,579,0,0,0
4548,82,0,0,0
4549,99,0,0,0
4550,222,0,166,477
4551,131,0,87,256
4552,752,0,252,738
4553,316,0,0,0
4554,91,0,260,751
4555,752,0,238,702
4556,304,0,86,254
4557,753,0,175,517
4558,514,0,0,0
4559,184,0,15,40
4560,106,0,0,0
4561,752,0,204,595
4562,107,0,108,314
4563,413,0,0,0
4564,44,0,0,0
4565,752,0,75,226
4566,469,0,0,0
4567,132,0,84,244
4568,96,0,0,0
4569,752,0,128,375
4570,752,0,93,274
4571,513,0,71,203
4572,83,0,191,559
4573,176,0,43,125
4574,752,0,237,697
4575,399,0,19,52
4576,141,0,0,0
4577,753,0,81,243
4578,157,0,388,1123
4579,753,0,109,322
4580,217,0,942,2714
4581,230,0,237,685
4582,665,0,23,64
4583,597,0,146,424
4584,168,0,0,0
4585,80,0,275,799
4586,29,0,182,524
4587,316,0,136,392
4588,694,0,662,1891
4589,490,0,58,170
4590,468,0,0,0
4591,754,0,319,939
4592,107,0,0,0
4593,54,0,140,403
4594,110,0,500,1448
4595,752,0,248,726
4596,752,0,90,269
4597,231,0,0,0
4598,753,0,145,431
4599,238,0,82,242
4600,109,0,81,238
4601,699,0,0,0
4602,80,0,814,2357
4603,48,0,0,0
4604,739,0,169,485
4605,526,0,524,1534
4606,383,0,483,1401
4607,111,0,14,36
4608,399,0,189,548
4609,129,0,144,426
4610,153,0,74,210
4611,99,0,0,0
4612,64,0,104,302
4613,165,0,0,0
4614,127,0,110,315
4615,49,0,889,2539
4616,167,0,50,146
4617,193,0,15,41
4618,40,0,295,864
4619,124,0,234,676
4620,99,0,50,145
4621,300,0,76,216
4622,373,0,192,562
4623,752,0,303,893
4624,57,0,0,0
4625,165,0,0,0
4626,200,0,99,290
4627,235,0,0,0
4628,183,0,74,211
4629,97,0,0,0
4630,54,0,81,235
4631,99,0,0,0
4632,224,0,120,344
4633,280,0,0,0
4634,637,0,16,43
4635,752,0,89,266
4636,414,0,119,352
4637,230,0,90,260
4638,202,0,349,1017
4639,323,0,40,108
4640,259,0,83,239
4641,331,0,800,2314
4642,752,0,86,259
4643,42,0,248,725
4644,362,0,128,370
4645,752,0,218,638
4646,166,0,82,246
4647,95,0,865,2491
4648,745,0,1051,3023
4649,451,0,106,310
4650,375,0,26,74
4651,95,0,39,105
4652,69,0,0,0
4653,177,0,114,333
4654,95,0,0,0
4655,727,0,256,738
4656,110,0,0,0
4657,752,0,1720,4934
4658,748,0,161,468
4659,370,0,53,155
4660,752,0,316,921
4661,752,0,112,331
4662,209,0,632,1803
4663,287,0,162,470
4664,752,0,83,250
4665,282,0,0,0
4666,447,0,120,342
4667,200,0,0,0
4668,450,0,121,348
4669,43,0,0,0
4670,79,0,50,145
4671,210,0,88,254
4672,549,0,55,159
4673,143,0,221,642
4674,320,0,50,144
4675,752,0,155,454
4676,432,0,67,193
4677,317,0,0,0
4678,270,0,83,238
4679,719,0,385,1126
4680,243,0,0,0
4681,176,0,99,286
4682,157,0,42,122
4683,51,0,14,37
4684,752,0,171,505
4685,47,0,0,0
4686,69,0,489,1418
4687,338,0,252,732
4688,150,0,229,677
4689,752,0,238,695
4690,311,0,502,1434
4691,752,0,154,458
4692,752,0,80,241
4693,73,0,0,0
4694,752,0,145,432
4695,752,0,403,1176
4696,182,0,17,47
4697,98,0,89,263
4698,95,0,84,242
4699,245,0,2020,5818
4700,752,0,849,2413
4701,297,0,325,938
4702,425,0,19,53
4703,99,0,13,34
4704,274,0,137,398
4705,752,0,168,493
4706,254,0,0,0
4707,96,0,0,0
4708,752,0,88,264
4709,752,0,158,467
4710,698,0,0,0
4711,280,0,78,224
4712,97,0,121,348
4713,98,0,828,2362
4714,76,0,0,0
4715,494,0,0,0
4716,272,0,0,0
4717,725,0,104,184
4718,78,0,270,778
4719,77,0,0,0
4720,97,0,277,807
4721,336,0,0,0
4722,411,0,85,245
4723,216,0,0,0
4724,40,0,0,0
4725,81,0,0,0
4726,180,0,0,0
4727,80,0,494,1429
4728,96,0,0,0
4729,393,0,0,0
4730,752,0,205,597
4731,752,0,83,250
4732,90,0,0,0
4733,205,0,0,0
4734,131,0,48,140
4735,752,0,329,962
4736,108,0,429,1218
4737,283,0,95,285
4738,300,0,0,0
4739,78,0,0,0
4740,332,0,527,1524
4741,752,0,81,242
4742,315,0,89,267
4743,575,0,0,0
4744,98,0,0,0
4745,623,0,10,24
4746,354,0,584,1674
4747,370,0,0,0
4748,293,0,45,131
4749,90,0,71,207
4750,252,0,187,541
4751,268,0,0,0
4752,31,0,0,0
4753,381,0,0,0
4754,539,0,17,45
4755,753,0,202,595
4756,437,0,0,0
4757,85,0,109,311
4758,203,0,233,673
4759,90,0,0,0
4760,208,0,0,0
4761,753,0,299,875
4762,284,0,0,0
4763,752,0,267,788
4764,99,0,0,0
4765,223,0,299,865
4766,95,0,0,0
4767,74,0,470,1363
4768,242,0,0,0
4769,99,0,0,0
4770,133,0,0,0
4771,297,0,0,0
4772,313,0,0,0
4773,151,0,246,725
4774,183,0,263,754
4775,232,0,276,804
4776,67,0,165,476
4777,36,0,188,544
4778,430,0,105,307
4779,94,0,107,312
4780,325,0,0,0
4781,754,0,185,538
4782,87,0,0,0
4783,96,0,258,747
4784,336,0,104,298
4785,109,0,285,818
4786,421,0,0,0
4787,76,0,0,0
4788,571,0,77,227
4789,419,0,1983,5677
4790,384,0,0,0
4791,598,0,190,542
4792,105,0,354,1031
4793,752,0,78,233
4794,48,0,0,0
4795,44,0,50,145
4796,96,0,121,349
4797,589,0,23,64
4798,99,0,243,704
4799,106,0,0,0
4800,755,0,254,742
4801,548,0,17,45
4802,432,0,20,55
4803,752,0,88,265
4804,752,0,79,238
4805,753,0,167,491
4806,360,0,89,255
4807,122,0,0,0
4808,477,0,20,56
4809,397,0,79,231
4810,752,0,144,424
4811,556,0,14,36
4812,132,0,0,0
4813,752,0,81,244
4814,230,0,80,236
4815,62,0,0,0
4816,420,0,87,250
4817,244,0,0,0
4818,239,0,77,220
4819,63,0,0,0
4820,96,0,86,247
4821,310,0,0,0
4822,153,0,0,0
4823,98,0,0,0
4824,702,0,0,0
4825,324,0,113,335
4826,180,0,0,0
4827,214,0,285,825
4828,210,0,322,930
4829,258,0,88,263
4830,262,0,0,0
4831,752,0,611,1796
4832,172,0,0,0
4833,500,0,18,49
4834,431,0,0,0
4835,752,0,3298,9472
4836,82,0,0,0
4837,444,0,1045,3006
4838,95,0,0,0
4839,619,0,223,641
4840,447,0,0,0
4841,314,0,217,633
4842,74,0,0,0
4843,51,0,292,847
4844,77,0,0,0
4845,98,0,154,445
4846,116,0,9,23
4847,134,0,0,0
4848,752,0,242,711
4849,129,0,209,612
4850,296,0,0,0
4851,225,0,0,0
4852,95,0,0,0
4853,752,0,93,279
4854,43,0,19,52
4855,72,0,0,0
4856,95,0,0,0
4857,263,0,92,272
4858,346,0,0,0
4859,324,0,160,464
4860,755,0,1378,3777
4861,211,0,23,64
4862,197,0,96,276
4863,54,0,0,0
4864,99,0,122,363
4865,147,0,0,0
4866,753,0,337,981
4867,71,0,49,141
4868,69,0,0,0
4869,132,0,25,69
4870,752,0,198,587
4871,98,0,189,543
4872,95,0,21,59
4873,69,0,76,220
4874,449,0,243,716
4875,752,0,112,329
4876,144,0,0,0
4877,40,0,83,244
4878,295,0,148,439
4879,711,0,49,142
4880,752,0,84,251
4881,752,0,177,520
4882,349,0,0,0
4883,338,0,108,310
4884,550,0,0,0
4885,442,0,0,0
4886,209,0,0,0
4887,267,0,0,0
4888,256,0,110,320
4889,36,0,80,224
4890,95,0,0,0
4891,272,0,0,0
4892,84,0,0,0
4893,67,0,0,0
4894,223,0,0,0
4895,165,0,19,51
4896,106,0,289,837
4897,395,0,392,1135
4898,576,0,0,0
4899,95,0,113,325
4900,346,0,52,146
4901,303,0,174,507
4902,97,0,0,0
4903,217,0,0,0
4904,378,0,68,193
4905,753,0,77,230
4906,326,0,0,0
4907,752,0,624,1832
4908,477,0,278,809
4909,141,0,0,0
4910,656,0,0,0
4911,752,0,142,414
4912,752,0,377,1099
4913,202,0,73,202
4914,660,0,16,43
4915,752,0,300,875
4916,318,0,312,905
4917,421,0,52,151
4918,508,0,0,0
4919,752,0,208,616
4920,577,0,118,344
4921,34,0,140,404
4922,334,0,0,0
4923,50,0,86,258
4924,108,0,0,0
4925,69,0,79,228
4926,255,0,0,0
4927,526,0,18,50
4928,753,0,82,246
4929,752,0,317,937
4930,448,0,108,314
4931,65,0,80,231
4932,405,0,217,623
4933,600,0,180,523
4934,223,0,88,260
4935,202,0,117,348
4936,211,0,667,1882
4937,139,0,77,223
4938,233,0,0,0
4939,84,0,0,0
4940,134,0,0,0
4941,754,0,338,990
4942,249,0,137,397
4943,83,0,0,0
4944,144,0,174,505
4945,143,0,0,0
4946,752,0,112,330
4947,235,0,147,435
4948,234,0,0,0
4949,357,0,0,0
4950,489,0,0,0
4951,753,0,169,496
4952,371,0,214,620
4953,157,0,0,0
4954,461,0,321,928
4955,84,0,0,0
4956,186,0,0,0
4957,754,0,159,469
4958,401,0,0,0
4959,165,0,0,0
4960,38,0,108,312
4961,173,0,154,443
4962,339,0,22,60
4963,81,0,134,388
4964,98,0,180,521
4965,172,0,0,0
4966,183,0,166,482
4967,213,0,13,35
4968,224,0,19,53
4969,96,0,0,0
4970,165,0,781,2222
4971,269,0,72,207
4972,306,0,473,1375
4973,55,0,0,0
4974,60,0,416,1211
4975,97,0,0,0
4976,107,0,14,38
4977,752,0,82,247
4978,166,0,0,0
4979,143,0,0,0
4980,453,0,33,92
4981,179,0,0,0
4982,129,0,0,0
4983,53,0,377,1095
4984,177,0,0,0
4985,294,0,0,0
4986,675,0,0,0
4987,93,0,0,0
4988,106,0,118,343
4989,431,0,0,0
4990,233,0,78,223
4991,47,0,0,0
4992,96,0,178,512
4993,531,0,90,259
4994,505,0,0,0
4995,106,0,0,0
4996,404,0,111,322
4997,743,0,95,238
4998,411,0,98,280
4999,752,0,224,657
5000,152,0,154,443
5001,95,0,0,0
5002,136,0,424,1204
5003,77,0,116,339
5004,92,0,21,57
