REGゲーム数,当該REGゲーム数,REG枚数,ATゲーム数,AT枚数,朝イチ,スルー回数,AT間ゲーム数,前回当選ゲーム数,前回獲得枚数,前回差枚数,前回連荘数,前回種別,機種別条件
193,193,0,22,47,0,0,0,55,392,-2416,1,下位,0
184,184,0,23,50,0,0,0,193,63,-2653,1,下位,0
81,81,0,144,571,0,0,0,184,66,-2873,1,下位,0
1266,1266,0,140,465,0,0,0,81,587,-2412,2,下位,0
85,85,0,278,1160,0,0,0,1266,481,-3897,3,下位,0
194,194,0,23,50,0,0,0,85,1164,-2853,3,上位,0
155,155,0,26,65,0,0,0,194,66,-3088,1,下位,0
395,395,0,430,1737,0,0,0,155,81,-3248,1,下位,0
230,230,0,124,508,0,0,0,395,1753,-2108,6,上位,0
187,187,0,236,897,0,0,0,230,524,-1941,3,下位,0
398,398,0,124,365,0,0,0,187,913,-1318,5,下位,0
799,799,0,23,50,1,0,0,0,0,1,0,下位,0
57,57,0,122,497,0,0,0,799,66,-1174,1,下位,0
197,197,0,159,533,0,0,0,57,513,-750,2,下位,0
398,398,0,216,850,0,0,0,197,549,-507,3,下位,0
1254,1254,0,26,64,0,0,0,398,866,-259,4,下位,0
311,311,0,1005,4292,0,0,0,1254,80,-2126,1,下位,0
451,451,0,23,50,0,0,0,311,4308,1699,10,上位,0
193,193,0,23,52,0,0,0,451,66,1065,1,下位,0
596,596,0,159,589,0,0,0,193,68,833,1,下位,0
198,198,0,121,500,0,0,0,596,605,513,3,下位,0
720,720,0,24,54,0,0,0,198,516,722,2,下位,0
208,208,0,23,53,0,0,0,720,70,-326,1,下位,0
387,387,0,24,55,0,0,0,208,69,-580,1,下位,0
394,394,0,24,54,0,0,0,387,71,-1110,1,下位,0
129,129,0,73,269,0,0,0,394,70,-1652,1,下位,0
144,144,0,230,801,1,0,0,0,0,1,0,下位,0
194,194,0,24,56,0,0,0,144,817,594,4,下位,0
1251,1251,0,84,266,0,0,0,194,72,365,1,下位,0
994,994,0,25,63,0,0,0,1251,282,-1296,2,下位,0
395,395,0,230,815,0,0,0,994,79,-2760,1,下位,0
351,351,0,25,59,0,0,0,395,831,-2542,4,下位,0
1251,1251,0,23,49,0,0,0,351,75,-3012,1,下位,0
994,994,0,162,580,0,0,0,1251,65,-4890,1,下位,0
425,425,0,225,842,1,0,0,0,0,1,0,下位,0
196,196,0,274,1121,0,0,0,425,858,199,4,下位,0
295,295,0,106,404,0,0,0,196,1137,1032,4,下位,0
213,213,0,24,54,0,0,0,295,420,994,2,下位,0
193,193,0,107,425,0,0,0,213,70,733,1,下位,0
191,191,0,23,51,0,0,0,193,441,874,2,下位,0
206,206,0,76,271,0,0,0,191,67,644,1,下位,0
