REGゲーム数,当該REGゲーム数,REG枚数,ATゲーム数,AT枚数,朝イチ,スルー回数,AT間ゲーム数,前回AT当選ゲーム数,前回AT獲得枚数,前回差枚数,前回連荘数,前回種別,機種別条件,前回REG当選ゲーム数,前回REG獲得枚数
329,329,0,533,754,0,0,0,681,175,-1063,1,下位,0,0,0
348,348,0,512,876,0,0,0,329,884,-713,7,下位,0,0,0
118,118,0,128,193,0,0,0,348,1006,-272,8,下位,0,0,0
106,106,0,587,980,1,0,0,0,0,1,0,下位,0,0,0
850,850,0,193,149,0,0,0,106,1110,939,7,下位,0,0,0
140,140,0,137,158,0,0,0,850,279,-162,2,下位,0,0,0
144,144,0,92,-51,0,0,0,140,288,-101,2,下位,0,0,0
479,479,0,100,1,0,1,144,140,288,-101,2,下位,0,144,79
211,211,0,100,1,0,2,623,140,288,-101,2,下位,0,479,131
486,486,0,91,-57,0,3,834,140,288,-101,2,下位,0,211,131
319,319,0,91,-59,1,0,0,0,0,1,0,下位,0,0,0
208,208,0,262,414,1,1,319,0,0,1,0,下位,0,319,71
505,505,0,107,53,0,0,0,527,544,-240,4,下位,0,0,0
916,916,0,117,121,0,0,0,505,183,-877,1,下位,0,0,0
114,114,0,263,300,0,0,0,916,251,-2113,1,下位,0,0,0
314,314,0,128,191,1,0,0,0,0,1,0,下位,0,0,0
289,289,0,456,752,0,0,0,314,321,-188,1,下位,0,0,0
269,269,0,396,341,0,0,0,289,882,225,7,下位,0,0,0
213,213,0,93,-41,0,0,0,269,471,259,4,下位,0,0,0
341,341,0,228,144,0,1,213,269,471,259,4,下位,0,213,89
338,338,0,199,-23,0,0,0,554,274,-278,2,下位,0,0,0
162,162,0,499,566,1,0,0,0,0,1,0,下位,0,0,0
614,614,0,97,-15,1,0,0,0,0,1,0,下位,0,0,0
474,474,0,434,525,1,1,614,0,0,1,0,下位,0,614,115
490,490,0,406,493,0,0,0,1088,655,-995,5,下位,0,0,0
181,181,0,377,478,0,0,0,490,623,-1167,5,下位,0,0,0
406,406,0,93,-41,0,0,0,181,608,-853,5,下位,0,0,0
468,468,0,93,-43,0,1,406,181,608,-853,5,下位,0,406,89
289,289,0,374,589,0,2,874,181,608,-853,5,下位,0,468,87
195,195,0,123,70,0,0,0,1163,719,-1846,4,下位,0,0,0
192,192,0,764,931,0,0,0,195,200,-1963,1,下位,0,0,0
618,618,0,106,41,1,0,0,0,0,1,0,下位,0,0,0
135,135,0,118,123,0,0,0,618,171,-831,1,下位,0,0,0
144,144,0,179,244,0,0,0,135,253,-797,1,下位,0,0,0
270,270,0,671,1198,0,0,0,144,374,-657,1,下位,0,0,0
170,170,0,159,52,0,0,0,270,1328,233,10,下位,0,0,0
625,625,0,111,79,0,0,0,170,182,139,1,下位,0,0,0
109,109,0,296,220,0,0,0,625,209,-667,1,下位,0,0,0
438,438,0,165,50,1,0,0,0,0,1,0,下位,0,0,0
317,317,0,102,15,0,0,0,438,180,-530,1,下位,0,0,0
109,109,0,98,-11,0,1,317,438,180,-530,1,下位,0,317,145
334,334,0,97,-13,0,2,426,438,180,-530,1,下位,0,109,119
402,402,0,106,41,0,3,760,438,180,-530,1,下位,0,334,117
283,283,0,272,545,0,0,0,1162,171,-1865,1,下位,0,0,0
484,484,0,200,-19,1,0,0,0,0,1,0,下位,0,0,0
850,850,0,290,169,0,0,0,484,111,-674,1,下位,0,0,0
915,915,0,95,-27,0,0,0,850,299,-1755,3,下位,0,0,0
478,478,0,99,-1,0,1,915,850,299,-1755,3,下位,0,915,103
917,917,0,114,101,0,2,1393,850,299,-1755,3,下位,0,478,129
114,114,0,353,212,0,0,0,2310,231,-5042,1,下位,0,0,0
178,178,0,232,368,0,0,0,114,342,-4885,4,下位,0,0,0
151,151,0,110,71,1,0,0,0,0,1,0,下位,0,0,0
272,272,0,97,-15,0,0,0,151,201,-43,1,下位,0,0,0
271,271,0,99,-3,0,1,272,151,201,-43,1,下位,0,272,115
343,343,0,505,326,0,2,543,151,201,-43,1,下位,0,271,127
258,258,0,414,858,1,0,0,0,0,1,0,下位,0,0,0
634,634,0,488,615,0,0,0,258,988,570,7,下位,0,0,0
190,190,0,99,-3,0,0,0,634,745,286,4,下位,0,0,0
110,110,0,92,-51,0,1,190,634,745,286,4,下位,0,190,127
361,361,0,94,-39,0,2,300,634,745,286,4,下位,0,110,79
568,568,0,551,2346,0,3,661,634,745,286,4,下位,0,361,91
193,193,0,330,363,0,0,0,1229,2476,1064,6,下位,0,0,0
341,341,0,489,961,0,0,0,193,493,1244,3,下位,0,0,0
62,62,0,294,266,1,0,0,0,0,1,0,下位,0,0,0
243,243,0,91,-59,0,0,0,62,396,296,3,下位,0,0,0
264,264,0,93,-45,0,1,243,62,396,296,3,下位,0,243,71
470,470,0,273,355,0,2,507,62,396,296,3,下位,0,264,85
491,491,0,91,-59,0,0,0,977,485,-649,3,下位,0,0,0
846,846,0,97,-13,0,1,491,977,485,-649,3,下位,0,491,71
913,913,0,289,304,0,2,1337,977,485,-649,3,下位,0,846,117
173,173,0,159,124,0,0,0,2250,434,-3679,2,下位,0,0,0
129,129,0,203,250,0,0,0,173,254,-3706,2,下位,0,0,0
377,377,0,187,-4,0,0,0,129,380,-3535,2,下位,0,0,0
178,178,0,107,53,0,0,0,377,126,-4021,1,下位,0,0,0
584,584,0,356,244,0,0,0,178,183,-4127,1,下位,0,0,0
489,489,0,100,1,1,0,0,0,0,1,0,下位,0,0,0
365,365,0,245,291,1,1,489,0,0,1,0,下位,0,489,131
196,196,0,222,74,0,0,0,854,421,-834,4,下位,0,0,0
180,180,0,341,550,0,0,0,196,204,-948,2,下位,0,0,0
192,192,0,97,-13,0,0,0,180,680,-560,5,下位,0,0,0
346,346,0,168,261,0,1,192,180,680,-560,5,下位,0,192,117
242,242,0,92,-51,0,0,0,538,391,-926,2,下位,0,0,0
921,921,0,95,-31,0,1,242,538,391,-926,2,下位,0,242,79
320,320,0,154,295,0,2,1163,538,391,-926,2,下位,0,921,99
124,124,0,288,270,0,0,0,1483,425,-2730,2,下位,0,0,0
825,825,0,89,-71,0,0,0,124,400,-2531,4,下位,0,0,0
480,480,0,200,421,0,1,825,124,400,-2531,4,下位,0,825,59
179,179,0,371,604,0,0,0,1305,551,-4039,2,下位,0,0,0
492,492,0,735,2116,0,0,0,179,734,-3596,6,下位,0,0,0
78,78,0,447,634,1,0,0,0,0,1,0,下位,0,0,0
627,627,0,224,36,0,0,0,78,764,638,4,下位,0,0,0
143,143,0,424,699,0,0,0,627,166,-214,2,下位,0,0,0
136,136,0,209,-49,0,0,0,143,829,383,5,下位,0,0,0
480,480,0,215,210,0,0,0,136,81,243,1,下位,0,0,0
175,175,0,983,3709,0,0,0,480,340,-196,2,下位,0,0,0
484,484,0,145,73,0,0,0,175,3839,978,11,下位,0,0,0
159,159,0,93,-45,0,0,0,484,203,395,2,下位,0,0,0
169,169,0,99,-3,0,1,159,484,203,395,2,下位,0,159,85
130,130,0,401,272,0,2,328,484,203,395,2,下位,0,169,127
142,142,0,93,-43,0,0,0,458,402,266,5,下位,0,0,0
327,327,0,441,738,0,1,142,458,402,266,5,下位,0,142,87
350,350,0,98,-11,1,0,0,0,0,1,0,下位,0,0,0
798,798,0,276,624,1,1,350,0,0,1,0,下位,0,350,119
194,194,0,95,-31,0,0,0,1148,754,-989,3,下位,0,0,0
357,357,0,298,347,0,1,194,1148,754,-989,3,下位,0,194,99
629,629,0,376,623,0,0,0,551,477,-1308,4,下位,0,0,0
192,192,0,194,198,0,0,0,629,753,-1576,5,下位,0,0,0
135,135,0,161,112,0,0,0,192,328,-1560,2,下位,0,0,0
108,108,0,497,728,0,0,0,135,242,-1537,1,下位,0,0,0
297,297,0,692,712,1,0,0,0,0,1,0,下位,0,0,0
337,337,0,118,123,0,0,0,297,842,361,9,下位,0,0,0
189,189,0,161,131,0,0,0,337,253,67,1,下位,0,0,0
232,232,0,110,73,0,0,0,189,261,21,1,下位,0,0,0
254,254,0,522,702,0,0,0,232,203,-153,1,下位,0,0,0
426,426,0,269,116,0,0,0,254,832,267,7,下位,0,0,0
380,380,0,100,1,1,0,0,0,0,1,0,下位,0,0,0
189,189,0,217,246,1,1,380,0,0,1,0,下位,0,380,131
161,161,0,93,-41,0,0,0,569,376,-416,2,下位,0,0,0
259,259,0,93,-43,0,1,161,569,376,-416,2,下位,0,161,89
177,177,0,102,17,0,2,420,569,376,-416,2,下位,0,259,87
337,337,0,731,1821,0,3,597,569,376,-416,2,下位,0,177,147
288,288,0,415,751,0,0,0,934,1951,343,9,下位,0,0,0
378,378,0,573,804,0,0,0,288,881,756,5,下位,0,0,0
554,554,0,91,-57,0,0,0,378,934,1076,7,下位,0,0,0
110,110,0,110,71,0,1,554,378,934,1076,7,下位,0,554,73
176,176,0,236,413,0,0,0,664,201,272,1,下位,0,0,0
185,185,0,101,11,0,0,0,176,543,529,3,下位,0,0,0
165,165,0,298,432,0,1,185,176,543,529,3,下位,0,185,141
190,190,0,95,-27,0,0,0,350,562,664,4,下位,0,0,0
349,349,0,193,471,0,1,190,350,562,664,4,下位,0,190,103
104,104,0,578,793,0,0,0,539,601,493,2,下位,0,0,0
616,616,0,99,-1,1,0,0,0,0,1,0,下位,0,0,0
231,231,0,94,-39,1,1,616,0,0,1,0,下位,0,616,129
302,302,0,99,-1,1,2,847,0,0,1,0,下位,0,231,91
176,176,0,323,237,1,3,1149,0,0,1,0,下位,0,302,129
173,173,0,452,856,1,0,0,0,0,1,0,下位,0,0,0
570,570,0,276,268,0,0,0,173,986,706,6,下位,0,0,0
126,126,0,399,717,0,0,0,570,398,179,2,下位,0,0,0
231,231,0,411,647,1,0,0,0,0,1,0,下位,0,0,0
919,919,0,91,-53,0,0,0,231,777,403,6,下位,0,0,0
150,150,0,351,600,0,1,919,231,777,403,6,下位,0,919,77
541,541,0,321,474,0,0,0,1069,730,-526,4,下位,0,0,0
329,329,0,252,294,0,0,0,541,604,-800,2,下位,0,0,0
175,175,0,218,189,0,0,0,329,424,-910,2,下位,0,0,0
117,117,0,240,126,0,0,0,175,319,-875,3,下位,0,0,0
211,211,0,99,-3,0,0,0,117,256,-809,2,下位,0,0,0
924,924,0,172,56,0,1,211,117,256,-809,2,下位,0,211,127
325,325,0,95,-29,0,0,0,1135,186,-2339,1,下位,0,0,0
392,392,0,194,302,0,1,325,1135,186,-2339,1,下位,0,325,101
142,142,0,105,39,0,0,0,717,432,-2970,3,下位,0,0,0
355,355,0,103,25,0,0,0,142,169,-3032,1,下位,0,0,0
148,148,0,109,67,1,0,0,0,0,1,0,下位,0,0,0
335,335,0,106,41,0,0,0,148,197,-42,1,下位,0,0,0
104,104,0,202,72,0,0,0,335,171,-415,1,下位,0,0,0
105,105,0,208,-53,0,0,0,104,202,-382,2,下位,0,0,0
186,186,0,606,769,0,0,0,105,77,-475,1,下位,0,0,0
508,508,0,96,-25,0,0,0,186,899,122,7,下位,0,0,0
497,497,0,106,45,0,1,508,186,899,122,7,下位,0,508,105
147,147,0,223,201,0,0,0,1005,175,-1230,1,下位,0,0,0
211,211,0,243,107,1,0,0,0,0,1,0,下位,0,0,0
561,561,0,95,-29,0,0,0,211,237,-105,3,下位,0,0,0
353,353,0,466,176,0,1,561,211,237,-105,3,下位,0,561,101
174,174,0,192,366,0,0,0,914,306,-1182,4,下位,0,0,0
101,101,0,340,540,0,0,0,174,496,-968,2,下位,0,0,0
483,483,0,118,127,0,0,0,101,670,-462,5,下位,0,0,0
210,210,0,118,123,0,0,0,483,257,-989,1,下位,0,0,0
338,338,0,100,1,1,0,0,0,0,1,0,下位,0,0,0
114,114,0,127,187,1,1,338,0,0,1,0,下位,0,338,131
851,851,0,163,63,0,0,0,452,317,-285,1,下位,0,0,0
115,115,0,551,1079,0,0,0,851,193,-1473,2,下位,0,0,0
183,183,0,198,71,0,0,0,115,1209,-451,9,下位,0,0,0
330,330,0,100,1,0,0,0,183,201,-547,2,下位,0,0,0
510,510,0,185,296,0,1,330,183,201,-547,2,下位,0,330,131
268,268,0,114,99,0,0,0,840,426,-1354,2,下位,0,0,0
442,442,0,98,-11,0,0,0,268,229,-1560,1,下位,0,0,0
333,333,0,206,182,0,1,442,268,229,-1560,1,下位,0,442,119
131,131,0,267,372,0,0,0,775,312,-2388,2,下位,0,0,0
912,912,0,305,-52,0,0,0,131,502,-2099,2,下位,0,0,0
615,615,0,100,5,1,0,0,0,0,1,0,下位,0,0,0
177,177,0,214,173,1,1,615,0,0,1,0,下位,0,615,135
355,355,0,99,-3,0,0,0,792,303,-846,3,下位,0,0,0
539,539,0,91,-55,0,1,355,792,303,-846,3,下位,0,355,127
912,912,0,96,-25,0,2,894,792,303,-846,3,下位,0,539,75
466,466,0,386,587,0,3,1806,792,303,-846,3,下位,0,912,105
644,644,0,274,90,0,0,0,2272,717,-3510,6,下位,0,0,0
176,176,0,110,71,0,0,0,644,220,-4335,2,下位,0,0,0
184,184,0,566,798,0,0,0,176,201,-4420,1,下位,0,0,0
515,515,0,202,100,0,0,0,184,928,-3791,8,下位,0,0,0
126,126,0,139,72,0,0,0,515,230,-4397,1,下位,0,0,0
141,141,0,97,-17,1,0,0,0,0,1,0,下位,0,0,0
802,802,0,137,97,1,1,141,0,0,1,0,下位,0,141,113
187,187,0,164,174,0,0,0,943,227,-1190,2,下位,0,0,0
193,193,0,420,609,0,0,0,187,304,-1190,2,下位,0,0,0
292,292,0,99,-3,0,0,0,193,739,-764,6,下位,0,0,0
634,634,0,97,-15,0,1,292,193,739,-764,6,下位,0,292,127
346,346,0,106,43,0,2,926,193,739,-764,6,下位,0,634,115
188,188,0,106,41,0,0,0,1272,173,-2414,1,下位,0,0,0
482,482,0,92,-51,0,0,0,188,171,-2548,1,下位,0,0,0
348,348,0,118,127,0,1,482,188,171,-2548,1,下位,0,482,79
919,919,0,110,71,0,0,0,830,257,-3559,1,下位,0,0,0
344,344,0,190,327,0,0,0,919,201,-4850,1,下位,0,0,0
604,604,0,1050,1341,1,0,0,0,0,1,0,下位,0,0,0
175,175,0,363,427,0,0,0,604,1471,491,15,下位,0,0,0
317,317,0,101,13,0,0,0,175,557,764,4,下位,0,0,0
330,330,0,101,11,0,1,317,175,557,764,4,下位,0,317,143
258,258,0,249,448,0,2,647,175,557,764,4,下位,0,330,141
103,103,0,678,968,0,0,0,905,578,156,3,下位,0,0,0
190,190,0,97,-17,0,0,0,103,1098,1087,11,下位,0,0,0
342,342,0,663,1167,0,1,190,103,1098,1087,11,下位,0,190,113
598,598,0,258,240,0,0,0,532,1297,1634,10,下位,0,0,0
